Index,A0,A1,A2,M0,M1,M2,O0,O1,O2,Time
30,-0.0499,-6.9769,6.9016,-27.5543,1.8448,-26.8433,121.1563,45.3281,-0.25,2018/12/9 10:08
31,-0.0475,-6.9741,6.9056,-27.9495,2.7008,-26.5427,121.1563,45.3281,-0.25,2018/12/9 10:08
32,-0.0467,-6.9785,6.9032,-27.713,2.0248,-26.4313,121.1563,45.3281,-0.25,2018/12/9 10:08
33,-0.0542,-6.9761,6.9048,-28.537,1.8051,-26.6113,121.1563,45.3281,-0.25,2018/12/9 10:08
34,-0.0499,-6.9825,6.9012,-28.3432,1.9775,-27.9327,121.1563,45.3281,-0.25,2018/12/9 10:08
35,-0.0502,-6.9837,6.896,-27.9312,2.713,-26.3901,121.1563,45.3281,-0.25,2018/12/9 10:08
36,-0.0462,-6.9809,6.906,-28.2074,2.301,-26.9913,121.1563,45.3281,-0.25,2018/12/9 10:08
37,-0.0499,-6.9837,6.9032,-27.7145,2.562,-26.9836,121.1563,45.3281,-0.25,2018/12/9 10:08
38,-0.0518,-6.9753,6.9012,-27.71,2.1042,-26.4923,121.1563,45.3281,-0.25,2018/12/9 10:08
39,-0.0506,-6.9773,6.898,-27.98,2.153,-26.9257,121.1563,45.3281,-0.25,2018/12/9 10:08
40,-0.0439,-6.9821,6.9,-28.0411,2.0676,-27.6825,121.1563,45.3281,-0.25,2018/12/9 10:08
41,-0.0455,-6.9805,6.8996,-28.0808,2.3788,-26.7761,121.1563,45.3281,-0.25,2018/12/9 10:08
42,-0.0455,-6.9833,6.9048,-27.6291,2.2354,-26.8845,121.1563,45.3281,-0.25,2018/12/9 10:08
43,-0.0435,-6.9809,6.9036,-27.8763,1.7166,-26.9577,121.1563,45.3281,-0.25,2018/12/9 10:08
44,-0.0403,-6.9737,6.9028,-27.9709,2.298,-26.181,121.1563,45.3281,-0.25,2018/12/9 10:08
45,-0.049,-6.9837,6.9032,-27.9892,2.2873,-26.825,121.1563,45.3281,-0.25,2018/12/9 10:08
46,-0.0463,-6.9801,6.898,-27.8595,2.5223,-26.2451,121.1563,45.3281,-0.25,2018/12/9 10:08
47,-0.0534,-6.9801,6.9016,-27.623,2.1774,-27.0767,121.1563,45.3281,-0.25,2018/12/9 10:08
48,-0.0491,-6.9801,6.9016,-28.0701,1.5793,-26.8753,121.1563,45.3281,-0.2656,2018/12/9 10:08
49,-0.0443,-6.9805,6.898,-26.9318,2.4735,-25.9766,121.1563,45.3281,-0.2656,2018/12/9 10:08
50,-0.0471,-6.9805,6.9,-27.5955,2.7328,-26.9272,121.1563,45.3281,-0.2656,2018/12/9 10:08
51,-0.0471,-6.9805,6.9,-27.5955,2.7328,-26.9272,121.1563,45.3281,-0.2656,2018/12/9 10:08
52,-0.049,-6.9809,6.9032,-27.6352,2.7191,-26.8707,121.1563,45.3281,-0.2656,2018/12/9 10:08
53,-0.0502,-6.9817,6.8988,-27.4582,2.6047,-26.8906,121.1563,45.3281,-0.2656,2018/12/9 10:08
54,-0.0499,-6.9789,6.9008,-27.9175,2.2354,-26.9287,121.1563,45.3281,-0.2656,2018/12/9 10:08
55,-0.0506,-6.9821,6.8976,-27.2919,2.5085,-26.5213,121.1563,45.3281,-0.2656,2018/12/9 10:08
56,-0.0502,-6.9809,6.9044,-27.3315,2.2293,-26.5915,121.1563,45.3281,-0.2656,2018/12/9 10:08
57,-0.0482,-6.9789,6.9048,-27.7679,2.2079,-26.5823,121.1563,45.3281,-0.2656,2018/12/9 10:08
58,-0.0499,-6.9805,6.9068,-27.8168,2.4719,-27.2293,121.1563,45.3281,-0.2656,2018/12/9 10:08
59,-0.0495,-6.9817,6.9012,-27.8534,2.684,-26.9791,121.1563,45.3281,-0.2656,2018/12/9 10:08
60,-0.0491,-6.9805,6.8968,-27.9007,2.536,-26.4664,121.1563,45.3281,-0.2656,2018/12/9 10:08
61,-0.0495,-6.9829,6.8988,-28.2059,1.8051,-26.181,121.1563,45.3281,-0.2656,2018/12/9 10:08
62,-0.0499,-6.9805,6.9024,-27.7557,2.2873,-27.0798,121.1563,45.3281,-0.2656,2018/12/9 10:08
63,-0.0451,-6.9781,6.904,-28.2288,2.6382,-26.2268,121.1563,45.3281,-0.2656,2018/12/9 10:08
64,-0.0459,-6.9805,6.898,-28.2059,1.7288,-26.5015,121.1563,45.3281,-0.2656,2018/12/9 10:08
65,-0.0443,-6.9805,6.9008,-27.9068,1.5579,-26.2329,121.1563,45.3281,-0.2656,2018/12/9 10:08
66,-0.0542,-6.9793,6.902,-28.1998,1.6479,-26.6022,121.1563,45.3281,-0.2656,2018/12/9 10:08
67,-0.0435,-6.9805,6.8988,-27.771,2.1378,-27.1469,121.1563,45.3281,-0.2656,2018/12/9 10:08
68,-0.0451,-6.9821,6.9012,-28.5934,2.8839,-26.9226,121.1563,45.3281,-0.2656,2018/12/9 10:08
69,-0.0451,-6.9801,6.9032,-28.3035,2.6718,-26.4816,121.1563,45.3281,-0.2656,2018/12/9 10:08
70,-0.0482,-6.9837,6.9028,-27.5192,1.886,-26.593,121.1563,45.3281,-0.2656,2018/12/9 10:08
71,-0.0502,-6.9773,6.8996,-27.3422,2.5589,-26.7975,121.1563,45.3281,-0.2656,2018/12/9 10:08
72,-0.0479,-6.9793,6.8972,-27.4414,2.4658,-26.741,121.1563,45.3281,-0.2656,2018/12/9 10:08
73,-0.0471,-6.9729,6.8996,-27.6337,2.1118,-26.4862,121.1563,45.3281,-0.2656,2018/12/9 10:08
74,-0.0459,-6.9825,6.9024,-28.4607,2.095,-26.3062,121.1563,45.3281,-0.2656,2018/12/9 10:08
75,-0.0486,-6.9793,6.9044,-28.0502,2.713,-26.8417,121.1563,45.3281,-0.2656,2018/12/9 10:08
76,-0.0462,-6.9837,6.904,-27.6627,1.8372,-26.2909,121.1563,45.3281,-0.2656,2018/12/9 10:08
77,-0.0439,-6.9825,6.8976,-28.3524,2.2232,-27.2156,121.1563,45.3281,-0.2656,2018/12/9 10:08
78,-0.0479,-6.9829,6.8964,-27.5559,1.8738,-26.8494,121.1563,45.3281,-0.2656,2018/12/9 10:08
79,-0.0443,-6.9809,6.9012,-27.9007,2.1774,-27.565,121.1563,45.3281,-0.2656,2018/12/9 10:08
80,-0.0447,-6.9781,6.8988,-28.273,1.6647,-27.2522,121.1563,45.3281,-0.2656,2018/12/9 10:08
81,-0.0423,-6.9813,6.8992,-27.7695,2.7985,-26.3657,121.1563,45.3281,-0.2656,2018/12/9 10:08
82,-0.0439,-6.9837,6.9016,-27.7161,2.002,-26.384,121.1563,45.3281,-0.2656,2018/12/9 10:08
83,-0.0462,-6.9797,6.9008,-28.8025,2.2964,-26.3245,121.1563,45.3281,-0.2656,2018/12/9 10:08
84,-0.0502,-6.9817,6.8996,-27.9862,2.5467,-27.0905,121.1563,45.3281,-0.2656,2018/12/9 10:09
85,-0.0522,-6.9793,6.902,-27.8473,2.1301,-26.4786,121.1563,45.3281,-0.2656,2018/12/9 10:09
86,-0.0506,-6.9785,6.9008,-27.5803,1.7685,-26.6174,121.1563,45.3281,-0.2656,2018/12/9 10:09
87,-0.0455,-6.9833,6.8992,-27.4841,2.388,-27.2965,121.1563,45.3281,-0.2656,2018/12/9 10:09
88,-0.0479,-6.9841,6.9012,-28.1296,2.4399,-26.6022,121.1563,45.3281,-0.2656,2018/12/9 10:09
89,-0.0459,-6.9777,6.9004,-28.3539,2.121,-25.9522,121.1563,45.3281,-0.2656,2018/12/9 10:09
90,-0.0502,-6.9837,6.9024,-27.7847,1.9485,-27.4292,121.1563,45.3281,-0.2656,2018/12/9 10:09
91,-0.0499,-6.9713,6.8996,-27.7924,2.3193,-27.3926,121.1563,45.3281,-0.2656,2018/12/9 10:09
92,-0.0487,-6.9789,6.9016,-28.2242,2.3346,-26.8295,121.1563,45.3281,-0.2656,2018/12/9 10:09
93,-0.0518,-6.9809,6.9008,-28.1006,2.1622,-26.5244,121.1563,45.3281,-0.2656,2018/12/9 10:09
94,-0.051,-6.9801,6.9036,-27.9297,2.0706,-26.535,121.1563,45.3281,-0.2656,2018/12/9 10:09
95,-0.0467,-6.9789,6.9036,-28.0441,2.5162,-27.3346,121.1563,45.3281,-0.2656,2018/12/9 10:09
96,-0.051,-6.9801,6.9032,-28.1143,2.1988,-27.4429,121.1563,45.3281,-0.2656,2018/12/9 10:09
97,-0.0486,-6.9785,6.9036,-27.6398,2.6291,-27.2659,121.1563,45.3281,-0.2656,2018/12/9 10:09
98,-0.0522,-6.9753,6.9064,-27.9419,2.6062,-26.4343,121.1563,45.3281,-0.2656,2018/12/9 10:09
99,-0.0486,-6.9809,6.8992,-27.9205,2.1286,-26.9455,121.1563,45.3281,-0.2656,2018/12/9 10:09
100,-0.0514,-6.9753,6.9028,-27.3895,1.8051,-26.8417,121.1563,45.3281,-0.2656,2018/12/9 10:09
101,-0.0455,-6.9837,6.8996,-27.6688,2.5589,-26.7105,121.1563,45.3281,-0.2656,2018/12/9 10:09
102,-0.0435,-6.9765,6.9004,-28.1708,1.857,-27.0844,121.1563,45.3281,-0.2656,2018/12/9 10:09
103,-0.0471,-6.9801,6.9028,-28.0823,2.1393,-26.4435,121.1563,45.3281,-0.2656,2018/12/9 10:09
104,-0.0463,-6.9801,6.898,-27.6993,2.7222,-26.387,121.1563,45.3281,-0.2656,2018/12/9 10:09
105,-0.0479,-6.9789,6.8976,-27.713,2.3483,-27.0859,121.1563,45.3281,-0.2656,2018/12/9 10:09
106,-0.0447,-6.9773,6.8996,-27.1286,1.9943,-26.5457,121.1563,45.3281,-0.2656,2018/12/9 10:09
107,-0.051,-6.9805,6.9044,-27.562,2.8198,-27.1759,121.1563,45.3281,-0.2656,2018/12/9 10:09
108,-0.0479,-6.9761,6.8992,-27.3422,2.6672,-26.5091,121.1563,45.3281,-0.2656,2018/12/9 10:09
109,-0.0475,-6.9845,6.8976,-27.3209,2.2919,-25.7477,121.1563,45.3281,-0.2656,2018/12/9 10:09
110,-0.0467,-6.9813,6.8984,-28.1494,2.0447,-26.3077,121.1563,45.3281,-0.2656,2018/12/9 10:09
111,-0.0475,-6.9821,6.9028,-27.8961,1.8631,-26.3428,121.1563,45.3281,-0.2656,2018/12/9 10:09
112,-0.0471,-6.9777,6.9008,-28.1113,1.8738,-27.2492,121.1563,45.3281,-0.2656,2018/12/9 10:09
113,-0.0486,-6.9801,6.9008,-27.9984,2.0432,-26.6235,121.1563,45.3281,-0.2656,2018/12/9 10:09
114,-0.0495,-6.9825,6.9016,-27.8732,2.2202,-26.8433,121.1563,45.3281,-0.2656,2018/12/9 10:09
115,-0.0475,-6.9805,6.902,-27.4963,2.388,-26.2787,121.1563,45.3281,-0.2656,2018/12/9 10:09
116,-0.0431,-6.9785,6.8988,-27.243,2.3438,-26.9501,121.1563,45.3281,-0.2656,2018/12/9 10:09
117,-0.0495,-6.9817,6.8988,-27.4658,2.3834,-26.7334,121.1563,45.3281,-0.2656,2018/12/9 10:09
118,-0.0506,-6.9805,6.904,-27.9343,2.6718,-26.3855,121.1563,45.3281,-0.2656,2018/12/9 10:09
119,-0.0443,-6.9761,6.8984,-28.0304,2.1393,-26.7212,121.1563,45.3281,-0.2656,2018/12/9 10:09
120,-0.0475,-6.9801,6.9004,-27.6794,2.536,-26.7212,121.1563,45.3281,-0.2813,2018/12/9 10:09
121,-0.051,-6.9845,6.9,-27.6978,2.4673,-26.4435,121.1563,45.3281,-0.2813,2018/12/9 10:09
122,-0.0506,-6.9749,6.9028,-27.7329,2.3773,-26.4832,121.1563,45.3281,-0.2813,2018/12/9 10:09
123,-0.0419,-6.9805,6.9008,-27.8366,2.5757,-26.7639,121.1563,45.3281,-0.2813,2018/12/9 10:09
124,-0.0502,-6.9793,6.9028,-27.3682,2.4414,-26.4343,121.1563,45.3281,-0.2813,2018/12/9 10:09
125,-0.0486,-6.9805,6.9012,-28.1113,2.092,-27.301,121.1563,45.3281,-0.2813,2018/12/9 10:09
126,-0.0491,-6.9857,6.9016,-28.3188,2.2339,-26.9989,121.1563,45.3281,-0.2813,2018/12/9 10:09
127,-0.0486,-6.9785,6.9004,-27.9434,2.2568,-27.063,121.1563,45.3281,-0.2813,2018/12/9 10:09
128,-0.0495,-6.9821,6.8992,-28.1754,2.2919,-27.124,121.1563,45.3281,-0.2813,2018/12/9 10:09
129,-0.049,-6.9797,6.9044,-28.2135,2.3895,-26.8463,121.1563,45.3281,-0.2813,2018/12/9 10:09
130,-0.051,-6.9849,6.8964,-28.3341,1.7838,-27.0264,121.1563,45.3281,-0.2813,2018/12/9 10:09
131,-0.0447,-6.9825,6.898,-28.1036,2.2003,-26.3214,121.1563,45.3281,-0.2813,2018/12/9 10:09
132,-0.0467,-6.9797,6.902,-27.8366,1.7853,-27.0477,121.1563,45.3281,-0.2813,2018/12/9 10:09
133,-0.0431,-6.9789,6.8976,-28.0914,2.6917,-26.738,121.1563,45.3281,-0.2813,2018/12/9 10:09
134,-0.0471,-6.9773,6.904,-28.1738,1.9714,-26.5091,121.1563,45.3281,-0.2813,2018/12/9 10:09
135,-0.0471,-6.9761,6.898,-27.359,1.9455,-26.3245,121.1563,45.3281,-0.2813,2018/12/9 10:09
136,-0.0518,-6.9801,6.9044,-27.8259,2.3422,-26.6998,121.1563,45.3281,-0.2813,2018/12/9 10:09
137,-0.0502,-6.9789,6.9024,-27.8702,1.7273,-27.4765,121.1563,45.3281,-0.2813,2018/12/9 10:09
138,-0.0462,-6.9773,6.9016,-27.8381,2.243,-26.8585,121.1563,45.3281,-0.2813,2018/12/9 10:09
139,-0.0475,-6.9753,6.9068,-28.2425,2.1469,-26.7059,121.1563,45.3281,-0.2813,2018/12/9 10:09
140,-0.0526,-6.9857,6.9044,-28.5095,2.4612,-26.8829,121.1563,45.3281,-0.2813,2018/12/9 10:09
141,-0.0495,-6.9789,6.9012,-27.9388,2.063,-26.4069,121.1563,45.3281,-0.2813,2018/12/9 10:09
142,-0.051,-6.9821,6.9,-27.9892,2.2964,-27.3743,121.1563,45.3281,-0.2813,2018/12/9 10:09
143,-0.0447,-6.9773,6.9,-26.8585,2.713,-26.741,121.1563,45.3281,-0.2813,2018/12/9 10:09
144,-0.0466,-6.9809,6.8988,-27.565,2.33,-26.5457,121.1563,45.3281,-0.2813,2018/12/9 10:09
145,-0.0467,-6.9821,6.898,-27.8839,1.7639,-26.7807,121.1563,45.3281,-0.2813,2018/12/9 10:09
146,-0.0502,-6.9785,6.9024,-27.6108,2.5894,-26.8921,121.1563,45.3281,-0.2813,2018/12/9 10:09
147,-0.0467,-6.9789,6.9008,-28.1464,2.7618,-27.2812,121.1563,45.3281,-0.2813,2018/12/9 10:09
148,-0.0462,-6.9817,6.9076,-27.3758,2.8336,-26.2711,121.1563,45.3281,-0.2813,2018/12/9 10:09
149,-0.0486,-6.9757,6.9008,-28.0197,1.4969,-26.5045,121.1563,45.3281,-0.2813,2018/12/9 10:09
150,-0.0526,-6.9837,6.8976,-27.887,2.6428,-27.0279,121.1563,45.3281,-0.2813,2018/12/9 10:09
151,-0.053,-6.9781,6.902,-28.067,2.3163,-26.5289,121.1563,45.3281,-0.2813,2018/12/9 10:09
152,-0.051,-6.9793,6.9028,-28.096,2.0859,-26.7777,121.1563,45.3281,-0.2813,2018/12/9 10:09
153,-0.0506,-6.9801,6.9012,-27.6779,1.8539,-26.5518,121.1563,45.3281,-0.2813,2018/12/9 10:09
154,-0.0499,-6.9793,6.902,-27.1668,2.2491,-26.3977,121.1563,45.3281,-0.2813,2018/12/9 10:09
155,-0.0459,-6.9841,6.8992,-28.0121,2.5299,-26.6403,121.1563,45.3281,-0.2813,2018/12/9 10:09
156,-0.0482,-6.9805,6.9036,-27.9007,2.0035,-26.9562,121.1563,45.3281,-0.2813,2018/12/9 10:09
157,-0.0471,-6.9805,6.906,-28.1403,2.6352,-26.6815,121.1563,45.3281,-0.2813,2018/12/9 10:09
158,-0.0431,-6.9781,6.8948,-27.6382,1.8829,-26.8738,121.1563,45.3281,-0.2813,2018/12/9 10:09
159,-0.0451,-6.9789,6.9,-28.2181,2.1149,-26.5427,121.1563,45.3281,-0.2813,2018/12/9 10:09
160,-0.0506,-6.9777,6.9016,-26.976,2.42,-26.7853,121.1563,45.3281,-0.2813,2018/12/9 10:09
161,-0.049,-6.9781,6.9008,-27.9526,2.3026,-26.4938,121.1563,45.3281,-0.2813,2018/12/9 10:09
162,-0.0502,-6.9757,6.9036,-27.5223,2.2964,-26.8692,121.1563,45.3281,-0.2813,2018/12/9 10:09
163,-0.0487,-6.9813,6.9044,-27.7557,2.8366,-27.2598,121.1563,45.3281,-0.2813,2018/12/9 10:09
164,-0.0502,-6.9773,6.9056,-27.4765,2.9785,-27.1225,121.1563,45.3281,-0.2813,2018/12/9 10:09
165,-0.0439,-6.9797,6.9,-27.4445,2.6169,-26.796,121.1563,45.3281,-0.2813,2018/12/9 10:09
166,-0.0491,-6.9821,6.9028,-28.0502,1.8478,-27.3117,121.1563,45.3281,-0.2813,2018/12/9 10:09
167,-0.0462,-6.9809,6.9004,-27.7237,2.4338,-26.3458,121.1563,45.3281,-0.2813,2018/12/9 10:09
168,-0.0506,-6.9773,6.8984,-27.6856,2.8214,-26.7319,121.1563,45.3281,-0.2813,2018/12/9 10:09
169,-0.0518,-6.9793,6.9024,-27.623,2.2461,-26.6861,121.1563,45.3281,-0.2813,2018/12/9 10:09
170,-0.053,-6.9853,6.9028,-27.7969,1.6693,-27.1332,121.1563,45.3281,-0.2813,2018/12/9 10:09
171,-0.053,-6.9801,6.9044,-27.446,3.2532,-27.1179,121.1563,45.3281,-0.2813,2018/12/9 10:09
172,-0.053,-6.9801,6.9044,-27.446,3.2532,-27.1179,121.1563,45.3281,-0.2813,2018/12/9 10:09
173,-0.0486,-6.9805,6.9004,-27.3865,2.2614,-26.8219,121.1563,45.3281,-0.2813,2018/12/9 10:09
174,-0.0482,-6.9817,6.902,-28.1632,1.7746,-26.8158,121.1563,45.3281,-0.2813,2018/12/9 10:09
average,-0.048168391,-6.979768966,6.901252874,-27.83655115,2.260999425,-26.77005977,121.1563,45.3281,-0.266348851,
