Index,A0,A1,A2,M0,M1,M2,O0,O1,O2,Time
41,-0.0495,-6.9909,6.8972,0.0961,-8.3984,-38.797,180.9063,45.4219,-0.2656,2018/12/9 10:10
42,-0.0534,-6.9969,6.888,0.3677,-8.4976,-38.6688,180.9063,45.4219,-0.2656,2018/12/9 10:10
43,-0.0391,-6.9989,6.888,0.1511,-8.4671,-38.5483,180.9063,45.4219,-0.2656,2018/12/9 10:10
44,-0.0411,-6.9913,6.8912,0.174,-8.6975,-39.1327,180.9063,45.4219,-0.2656,2018/12/9 10:10
45,-0.0427,-6.9973,6.8896,0.3983,-8.5754,-38.7543,180.9063,45.4219,-0.2656,2018/12/9 10:10
46,-0.0475,-7.0004,6.892,1.4267,-7.9147,-38.2462,180.9063,45.4219,-0.2656,2018/12/9 10:10
47,-0.0479,-6.9965,6.8868,0.6439,-8.519,-38.6063,180.9063,45.4219,-0.2656,2018/12/9 10:10
48,-0.0435,-6.9933,6.8964,0.1053,-8.6563,-38.6566,180.9063,45.4219,-0.2656,2018/12/9 10:10
49,-0.0499,-6.9921,6.8876,0.296,-9.0012,-38.385,180.9063,45.4219,-0.2656,2018/12/9 10:10
50,-0.0439,-6.9973,6.8892,0.4562,-8.5617,-37.616,180.9063,45.4219,-0.2656,2018/12/9 10:10
51,-0.0403,-6.9905,6.8928,0.7614,-8.5922,-38.4613,180.9063,45.4219,-0.2656,2018/12/9 10:10
52,-0.0367,-6.9929,6.8916,0.1572,-8.8547,-38.5254,180.9063,45.4219,-0.2656,2018/12/9 10:10
53,-0.0447,-6.9921,6.8928,0.6119,-8.3328,-38.3041,180.9063,45.4219,-0.2656,2018/12/9 10:10
54,-0.0427,-6.9937,6.896,1.1902,-9.0057,-38.2401,180.9063,45.4219,-0.2656,2018/12/9 10:10
55,-0.049,-6.9957,6.8868,0.386,-9.0973,-38.7543,180.9063,45.4219,-0.2656,2018/12/9 10:10
56,-0.051,-6.9957,6.892,0.6195,-8.5312,-38.4033,180.9063,45.4219,-0.2656,2018/12/9 10:10
57,-0.0403,-6.9989,6.896,0.5661,-7.6508,-38.9267,180.9063,45.4219,-0.2656,2018/12/9 10:10
58,-0.0499,-6.9909,6.8924,0.8728,-8.5037,-38.1958,180.9063,45.4219,-0.2656,2018/12/9 10:10
59,-0.0482,-6.9909,6.8868,0.7797,-8.168,-38.8489,180.9063,45.4219,-0.2656,2018/12/9 10:10
60,-0.0443,-6.9921,6.8972,-0.0854,-8.902,-38.3286,180.9063,45.4219,-0.2656,2018/12/9 10:10
61,-0.0486,-6.9889,6.8928,0.3647,-8.5648,-39.2395,180.9063,45.4219,-0.2656,2018/12/9 10:10
62,-0.0479,-6.9937,6.8912,0.4486,-7.9727,-38.2111,180.9063,45.4219,-0.2656,2018/12/9 10:10
63,-0.0443,-6.9905,6.892,0.3769,-8.6914,-39.1388,180.9063,45.4219,-0.2656,2018/12/9 10:10
64,-0.0455,-6.9921,6.8876,0.7065,-8.9355,-38.4522,180.9063,45.4219,-0.2656,2018/12/9 10:10
65,-0.0447,-6.9901,6.8948,0.972,-7.9086,-38.7528,180.9063,45.4219,-0.2656,2018/12/9 10:10
66,-0.0479,-6.9933,6.8888,0.4822,-9.3689,-38.6276,180.9063,45.4219,-0.2656,2018/12/9 10:10
67,-0.0475,-6.9937,6.892,1.0147,-8.5968,-38.5025,180.9063,45.4219,-0.2656,2018/12/9 10:10
68,-0.0467,-6.9857,6.8908,-0.3342,-8.3313,-38.6688,180.9063,45.4219,-0.2656,2018/12/9 10:10
69,-0.0443,-6.9945,6.8912,0.4211,-9.1507,-38.0859,180.9063,45.4219,-0.2656,2018/12/9 10:10
70,-0.0451,-6.9925,6.8964,0.8942,-8.461,-38.1699,180.9063,45.4375,-0.2656,2018/12/9 10:10
71,-0.0439,-6.9901,6.8912,0.0565,-8.7296,-37.8403,180.9063,45.4375,-0.2656,2018/12/9 10:10
72,-0.0462,-6.9865,6.8892,0.4532,-7.8003,-39.0854,180.9063,45.4375,-0.2656,2018/12/9 10:10
73,-0.0435,-6.9945,6.8924,0.6485,-7.8903,-38.5757,180.9063,45.4375,-0.2656,2018/12/9 10:10
74,-0.0479,-6.9941,6.8924,-0.0198,-8.6502,-39.0274,180.9063,45.4375,-0.2656,2018/12/9 10:10
75,-0.0471,-6.9937,6.8904,0.3418,-8.1497,-38.9191,180.9063,45.4375,-0.2656,2018/12/9 10:10
76,-0.049,-6.9921,6.8896,0.5783,-8.2108,-39.0625,180.9063,45.4375,-0.2656,2018/12/9 10:10
77,-0.0482,-6.9865,6.8936,0.6668,-8.1711,-39.0579,180.9063,45.4375,-0.2656,2018/12/9 10:10
78,-0.0451,-6.9929,6.8912,0.7858,-8.7158,-38.0219,180.9063,45.4375,-0.2656,2018/12/9 10:10
79,-0.051,-6.9901,6.892,0.5325,-8.7997,-38.2111,180.9063,45.4375,-0.2656,2018/12/9 10:10
80,-0.0459,-6.9957,6.8884,0.5981,-8.3206,-38.2492,180.9063,45.4375,-0.2656,2018/12/9 10:10
81,-0.0419,-7.0004,6.8904,-0.2823,-8.9722,-38.9465,180.9063,45.4375,-0.2656,2018/12/9 10:10
82,-0.0431,-6.9937,6.8884,0.1953,-8.1894,-38.4125,180.9063,45.4375,-0.2656,2018/12/9 10:10
83,-0.0482,-6.9917,6.8928,0.3555,-8.2184,-38.0402,180.9063,45.4375,-0.2656,2018/12/9 10:10
84,-0.0495,-6.9909,6.8928,-0.1587,-9.3628,-38.1577,180.9063,45.4375,-0.2656,2018/12/9 10:10
85,-0.0462,-6.9917,6.89,1.062,-8.6884,-38.382,180.9063,45.4375,-0.2656,2018/12/9 10:10
86,-0.0462,-6.9953,6.89,0.7172,-8.3923,-38.6124,180.9063,45.4375,-0.2656,2018/12/9 10:10
87,-0.0431,-6.9933,6.8888,0.1831,-8.7967,-38.121,180.9063,45.4375,-0.2656,2018/12/9 10:10
88,-0.0471,-6.9917,6.89,0.1389,-9.0042,-38.5254,180.9063,45.4375,-0.2656,2018/12/9 10:10
89,-0.0486,-6.996,6.892,0.499,-9.2636,-38.6353,180.9063,45.4375,-0.2656,2018/12/9 10:10
90,-0.0499,-6.9933,6.894,0.8911,-9.1324,-38.2767,180.9063,45.4375,-0.2656,2018/12/9 10:10
91,-0.0455,-6.9989,6.8912,1.1993,-8.522,-38.5712,180.9063,45.4375,-0.2656,2018/12/9 10:10
92,-0.0419,-6.9941,6.8928,0.7797,-8.3313,-38.7268,180.9063,45.4375,-0.2656,2018/12/9 10:10
93,-0.0423,-6.9881,6.8928,0.3494,-8.11,-38.4308,180.9063,45.4375,-0.2656,2018/12/9 10:10
94,-0.0455,-6.9917,6.8908,0.6638,-9.0378,-39.1037,180.9063,45.4375,-0.2656,2018/12/9 10:10
95,-0.0506,-6.9977,6.8924,0.2304,-8.8303,-38.4003,180.9063,45.4375,-0.2656,2018/12/9 10:10
96,-0.0475,-6.9937,6.8936,0.3204,-8.1909,-38.9755,180.9063,45.4375,-0.2656,2018/12/9 10:10
97,-0.0467,-6.9897,6.8884,0.3357,-8.757,-39.0579,180.9063,45.4375,-0.2656,2018/12/9 10:10
98,-0.0375,-6.9977,6.8892,0.502,-8.3038,-38.6292,180.9063,45.4375,-0.2656,2018/12/9 10:10
99,-0.0367,-6.9921,6.8908,0.6241,-8.6823,-38.0096,180.9063,45.4375,-0.2656,2018/12/9 10:10
100,-0.0455,-6.9889,6.8924,0.6363,-8.7235,-38.1439,180.9063,45.4375,-0.2656,2018/12/9 10:10
101,-0.0447,-6.9945,6.888,1.3016,-8.7173,-39.2349,180.9063,45.4375,-0.2656,2018/12/9 10:10
102,-0.0439,-6.9929,6.8852,0.737,-7.7774,-38.176,180.9063,45.4375,-0.2656,2018/12/9 10:10
103,-0.0443,-6.9917,6.894,0.8286,-8.7189,-38.5391,180.9063,45.4375,-0.2656,2018/12/9 10:10
104,-0.0403,-6.996,6.898,0.7736,-8.1802,-38.353,180.9063,45.4375,-0.2656,2018/12/9 10:10
105,-0.0522,-6.9885,6.894,0.9766,-9.0363,-38.4338,180.9063,45.4375,-0.2656,2018/12/9 10:10
106,-0.0407,-6.9984,6.8928,0.2151,-8.6334,-38.2202,180.9063,45.4375,-0.2656,2018/12/9 10:10
107,-0.0427,-6.9917,6.8924,0.5051,-9.1187,-37.912,180.9063,45.4375,-0.2656,2018/12/9 10:10
108,-0.0455,-6.9917,6.892,0.7919,-8.6426,-39.0411,180.9063,45.4375,-0.2656,2018/12/9 10:10
109,-0.0443,-6.9909,6.8968,0.6836,-8.9478,-38.7177,180.9063,45.4375,-0.2656,2018/12/9 10:10
110,-0.0479,-6.9929,6.8928,0.441,-8.7769,-38.8046,180.9063,45.4375,-0.2656,2018/12/9 10:10
111,-0.0443,-6.9937,6.8944,0.827,-8.7982,-38.5178,180.9063,45.4375,-0.2656,2018/12/9 10:10
112,-0.0443,-6.9984,6.8908,0.3983,-8.4991,-39.4043,180.9063,45.4375,-0.2656,2018/12/9 10:10
113,-0.0419,-6.9949,6.894,1.2466,-9.1629,-38.2919,180.9063,45.4375,-0.2656,2018/12/9 10:10
114,-0.0463,-6.9937,6.8948,0.4654,-8.7662,-38.6383,180.9063,45.4375,-0.2656,2018/12/9 10:10
115,-0.0482,-6.9933,6.8956,1.0422,-8.6609,-38.4476,180.9063,45.4375,-0.2656,2018/12/9 10:10
116,-0.0443,-6.9925,6.8952,0.7675,-8.6182,-38.6749,180.9063,45.4375,-0.2656,2018/12/9 10:10
117,-0.0471,-6.9929,6.894,0.0137,-8.6243,-38.2813,180.9063,45.4375,-0.2813,2018/12/9 10:10
118,-0.0471,-6.9913,6.8948,0.2686,-7.8827,-38.8672,180.9063,45.4375,-0.2813,2018/12/9 10:10
119,-0.0427,-6.9957,6.8912,0.8423,-8.7646,-38.7268,180.9063,45.4375,-0.2813,2018/12/9 10:10
120,-0.0423,-6.9945,6.8948,0.2213,-9.436,-39.0335,180.9063,45.4375,-0.2813,2018/12/9 10:10
121,-0.0515,-6.9877,6.8888,0.5249,-7.7789,-38.9557,180.9063,45.4375,-0.2813,2018/12/9 10:10
122,-0.0538,-6.9933,6.892,0.6683,-8.5938,-38.7314,180.9063,45.4375,-0.2813,2018/12/9 10:10
123,-0.0451,-6.9933,6.8976,0.3418,-8.9325,-38.6444,180.9063,45.4375,-0.2813,2018/12/9 10:10
124,-0.0423,-6.9913,6.8952,0.1144,-7.7988,-38.8275,180.9063,45.4375,-0.2813,2018/12/9 10:10
125,-0.0439,-6.9921,6.8916,0.7935,-9.0302,-38.3164,180.9063,45.4375,-0.2813,2018/12/9 10:10
126,-0.0435,-6.996,6.8936,0.1678,-8.699,-38.6108,180.9063,45.4375,-0.2813,2018/12/9 10:10
127,-0.0439,-6.998,6.8932,0.2487,-8.4213,-38.5895,180.9063,45.4375,-0.2813,2018/12/9 10:10
128,-0.0455,-6.9933,6.8908,0.5173,-8.7967,-38.0341,180.9063,45.4375,-0.2813,2018/12/9 10:10
129,-0.0475,-6.9905,6.8912,0.6058,-8.4778,-38.6169,180.9063,45.4375,-0.2813,2018/12/9 10:10
130,-0.0463,-6.9929,6.8916,0.4669,-8.4213,-38.4644,180.9063,45.4375,-0.2813,2018/12/9 10:10
131,-0.0462,-6.9909,6.8928,0.7126,-8.6777,-38.678,180.9063,45.4375,-0.2813,2018/12/9 10:10
132,-0.0439,-6.9957,6.896,0.7187,-8.8684,-38.2126,180.9063,45.4375,-0.2813,2018/12/9 10:10
133,-0.0475,-6.9877,6.8908,0.6927,-8.522,-38.2462,180.9063,45.4375,-0.2813,2018/12/9 10:10
134,-0.0447,-6.9993,6.8884,1.0834,-8.3389,-38.7039,180.9063,45.4375,-0.2813,2018/12/9 10:10
135,-0.0443,-6.9965,6.8896,0.9933,-8.1055,-39.0808,180.9063,45.4375,-0.2813,2018/12/9 10:10
136,-0.0443,-6.9949,6.8892,1.0117,-8.0673,-38.8367,180.9063,45.4375,-0.2813,2018/12/9 10:10
137,-0.0475,-6.9885,6.8944,0.4471,-8.7509,-38.0859,180.9063,45.4375,-0.2813,2018/12/9 10:10
138,-0.0475,-6.9909,6.8892,0.7172,-8.4808,-39.0259,180.9063,45.4375,-0.2813,2018/12/9 10:10
139,-0.0427,-6.9893,6.8948,0.6607,-9.0149,-38.3057,180.9063,45.4375,-0.2813,2018/12/9 10:10
140,-0.0387,-6.9933,6.894,0.6149,-9.1843,-38.9175,180.9063,45.4375,-0.2813,2018/12/9 10:10
141,-0.0427,-6.9901,6.8936,0.2258,-8.4442,-38.4003,180.9063,45.4375,-0.2813,2018/12/9 10:10
142,-0.049,-6.9945,6.896,0.6134,-8.8364,-38.7726,180.9063,45.4375,-0.2813,2018/12/9 10:10
143,-0.0471,-6.9913,6.8908,0.4822,-8.1589,-38.8519,180.9063,45.4375,-0.2813,2018/12/9 10:10
144,-0.0431,-6.9917,6.8892,0.4547,-8.5266,-38.4598,180.9063,45.4375,-0.2813,2018/12/9 10:10
145,-0.049,-6.9977,6.8916,0.7156,-8.5526,-38.4491,180.9063,45.4375,-0.2813,2018/12/9 10:10
146,-0.0462,-6.9893,6.8928,0.2655,-7.7454,-38.2904,180.9063,45.4375,-0.2813,2018/12/9 10:10
147,-0.0439,-6.9885,6.8904,1.1185,-8.3664,-38.2629,180.9063,45.4375,-0.2813,2018/12/9 10:10
148,-0.0451,-6.9849,6.8924,0.2121,-9.4742,-38.0081,180.9063,45.4375,-0.2813,2018/12/9 10:10
149,-0.0475,-6.9937,6.8912,0.4745,-8.6075,-38.7863,180.9063,45.4375,-0.2813,2018/12/9 10:10
150,-0.0451,-6.9929,6.8896,0.1373,-8.8196,-38.2523,180.9063,45.4375,-0.2813,2018/12/9 10:10
151,-0.0451,-6.9885,6.8888,0.8118,-8.5709,-39.0259,180.9063,45.4375,-0.2813,2018/12/9 10:10
152,-0.0506,-6.9913,6.896,0.5402,-8.3252,-39.1434,180.9063,45.4375,-0.2813,2018/12/9 10:10
153,-0.0482,-6.9929,6.8972,0.7309,-8.4335,-38.7116,180.9063,45.4375,-0.2813,2018/12/9 10:10
154,-0.0451,-6.9917,6.8896,0.3555,-9.4437,-38.4323,180.9063,45.4375,-0.2813,2018/12/9 10:10
155,-0.0482,-6.9977,6.8872,1.0925,-8.3664,-38.7299,180.9063,45.4375,-0.2813,2018/12/9 10:10
156,-0.0467,-6.9945,6.8904,0.4089,-8.429,-38.4262,180.9063,45.4375,-0.2813,2018/12/9 10:10
157,-0.0435,-6.9909,6.8904,0.4288,-8.3801,-38.5208,180.9063,45.4375,-0.2813,2018/12/9 10:10
158,-0.0455,-6.9929,6.894,0.0122,-8.8638,-38.4171,180.9063,45.4375,-0.2813,2018/12/9 10:10
159,-0.0447,-6.9925,6.892,0.9155,-8.4503,-39.1708,180.9063,45.4375,-0.2813,2018/12/9 10:10
160,-0.0443,-6.9909,6.8932,0.3662,-8.963,-38.2172,180.9063,45.4375,-0.2813,2018/12/9 10:10
161,-0.0502,-6.9917,6.8916,0.4868,-8.374,-37.7564,180.9063,45.4375,-0.2813,2018/12/9 10:10
162,-0.0462,-6.9953,6.8932,0.5692,-7.8796,-38.7222,180.9063,45.4375,-0.2813,2018/12/9 10:10
163,-0.0435,-6.9913,6.8876,0.1923,-8.8028,-38.9954,180.9063,45.4375,-0.2813,2018/12/9 10:10
164,-0.0459,-6.9965,6.8936,0.383,-8.9188,-38.6444,180.9063,45.4375,-0.2813,2018/12/9 10:10
165,-0.051,-6.9913,6.8912,0.65,-8.3862,-38.3041,180.9063,45.4375,-0.2813,2018/12/9 10:10
166,-0.0462,-6.9897,6.8932,0.5447,-9.2667,-38.6368,180.9063,45.4375,-0.2813,2018/12/9 10:10
167,-0.0502,-6.9925,6.8908,0.5508,-8.4732,-39.0656,180.9063,45.4375,-0.2813,2018/12/9 10:10
168,-0.0455,-6.9901,6.8932,1.0468,-8.2809,-38.1195,180.9063,45.4375,-0.2813,2018/12/9 10:10
169,-0.0518,-6.9833,6.8956,0.5371,-9.0958,-38.6795,180.9063,45.4375,-0.2813,2018/12/9 10:10
average,-0.045805325,-6.992677515,6.891685207,0.533940237,-8.594472781,-38.54731953,180.8991799,45.43307219,-0.270988166,
