Index,A0,A1,A2,M0,M1,M2,O0,O1,O2,Time
20,-0.0431,-6.9721,6.9099,-32.3914,13.1729,-15.9607,89.7656,45.5781,0.0625,2018/12/9 10:07
21,-0.0495,-6.9713,6.9056,-32.9224,12.8052,-15.6357,89.7656,45.5781,0.0469,2018/12/9 10:07
22,-0.0399,-6.9665,6.9052,-32.4921,12.6236,-15.8768,89.7656,45.5781,0.0469,2018/12/9 10:07
23,-0.0459,-6.9681,6.902,-32.1915,13.6917,-15.7761,89.7656,45.5781,0.0469,2018/12/9 10:07
24,-0.0411,-6.9673,6.9091,-32.6279,12.9044,-15.7379,89.7656,45.5781,0.0469,2018/12/9 10:07
25,-0.0419,-6.9729,6.9099,-33.0475,13.2111,-16.3513,89.7656,45.5781,0.0625,2018/12/9 10:07
26,-0.0407,-6.9793,6.9024,-32.5287,12.9303,-15.0223,89.7656,45.5781,0.0625,2018/12/9 10:07
27,-0.0387,-6.9677,6.9048,-32.1732,13.3484,-15.4251,89.7656,45.5781,0.0625,2018/12/9 10:07
28,-0.0383,-6.9701,6.9044,-32.0267,12.7228,-15.6525,89.7656,45.5781,0.0625,2018/12/9 10:07
29,-0.0367,-6.9661,6.9068,-32.9269,13.0188,-16.0828,89.7656,45.5781,0.0625,2018/12/9 10:07
30,-0.0439,-6.9673,6.9056,-31.9351,13.2614,-15.9454,89.7656,45.5781,0.0625,2018/12/9 10:07
31,-0.0435,-6.9769,6.906,-32.9254,12.764,-15.77,89.7656,45.5781,0.0625,2018/12/9 10:07
32,-0.0423,-6.9725,6.9032,-32.5394,12.7701,-15.2603,89.7656,45.5781,0.0625,2018/12/9 10:07
33,-0.0383,-6.9753,6.9056,-32.0297,13.2889,-15.2313,89.7656,45.5781,0.0625,2018/12/9 10:07
34,-0.0367,-6.9737,6.9052,-32.2556,13.0203,-15.8722,89.7656,45.5781,0.0469,2018/12/9 10:07
35,-0.0423,-6.9741,6.902,-31.7841,13.3377,-15.9515,89.7656,45.5781,0.0469,2018/12/9 10:07
36,-0.0495,-6.9705,6.9044,-32.4646,12.2574,-16.1621,89.7656,45.5781,0.0469,2018/12/9 10:07
37,-0.0391,-6.9753,6.9024,-32.4554,13.3835,-15.329,89.7656,45.5781,0.0469,2018/12/9 10:07
38,-0.0419,-6.9753,6.9068,-32.4081,13.3118,-15.6906,89.7656,45.5781,0.0469,2018/12/9 10:07
39,-0.0423,-6.9749,6.9075,-32.6431,13.472,-15.976,89.7656,45.5781,0.0469,2018/12/9 10:07
40,-0.0423,-6.9673,6.9064,-33.0887,12.9913,-15.242,89.7656,45.5781,0.0469,2018/12/9 10:07
41,-0.0411,-6.9793,6.9052,-32.0404,13.15,-15.5167,89.7656,45.5781,0.0469,2018/12/9 10:07
42,-0.0427,-6.9793,6.906,-32.8018,13.0631,-15.0833,89.7656,45.5781,0.0469,2018/12/9 10:07
43,-0.0451,-6.9685,6.9052,-32.5745,13.3408,-15.3626,89.7656,45.5781,0.0469,2018/12/9 10:07
44,-0.0395,-6.9717,6.9036,-32.457,12.8067,-15.2756,89.7656,45.5781,0.0469,2018/12/9 10:07
45,-0.0403,-6.9681,6.9076,-32.3715,13.446,-15.2832,89.7656,45.5781,0.0469,2018/12/9 10:07
46,-0.0411,-6.9701,6.91,-31.8985,12.8952,-15.3061,89.7656,45.5781,0.0469,2018/12/9 10:07
47,-0.0419,-6.9701,6.9056,-32.6752,12.3581,-15.6403,89.75,45.5781,0.0469,2018/12/9 10:07
48,-0.0379,-6.9681,6.9068,-32.6065,13.121,-16.5833,89.75,45.5781,0.0469,2018/12/9 10:07
49,-0.0411,-6.9705,6.9012,-32.4371,12.7731,-15.2908,89.75,45.5781,0.0469,2018/12/9 10:07
50,-0.0459,-6.9669,6.9095,-32.2601,12.8586,-15.4907,89.75,45.5781,0.0469,2018/12/9 10:07
51,-0.0423,-6.9721,6.9024,-32.4188,13.649,-14.8804,89.75,45.5781,0.0469,2018/12/9 10:07
52,-0.0383,-6.9745,6.9028,-31.3477,13.147,-15.8524,89.75,45.5781,0.0469,2018/12/9 10:07
53,-0.0395,-6.9729,6.9064,-32.6386,11.8546,-15.3931,89.75,45.5781,0.0469,2018/12/9 10:07
54,-0.0375,-6.9761,6.908,-32.3837,13.2141,-15.5533,89.75,45.5781,0.0469,2018/12/9 10:07
55,-0.0403,-6.9661,6.9111,-32.9361,12.9044,-14.4226,89.75,45.5781,0.0469,2018/12/9 10:07
56,-0.0431,-6.9737,6.9095,-32.4539,13.3682,-15.3305,89.75,45.5781,0.0469,2018/12/9 10:07
57,-0.0439,-6.9701,6.906,-32.4554,12.9974,-16.0629,89.75,45.5781,0.0469,2018/12/9 10:07
58,-0.0415,-6.9737,6.9072,-32.5241,13.0539,-15.152,89.75,45.5781,0.0469,2018/12/9 10:07
59,-0.0423,-6.9697,6.9084,-31.8253,12.9013,-16.2674,89.75,45.5781,0.0469,2018/12/9 10:07
60,-0.0443,-6.9681,6.9024,-33.0414,13.3148,-15.7135,89.75,45.5781,0.0469,2018/12/9 10:07
61,-0.0407,-6.9713,6.902,-32.0938,13.3987,-15.6738,89.75,45.5781,0.0469,2018/12/9 10:07
62,-0.0403,-6.9697,6.908,-32.2937,13.2843,-16.0217,89.75,45.5781,0.0469,2018/12/9 10:07
63,-0.0371,-6.9741,6.9084,-32.7881,13.2874,-16.037,89.75,45.5781,0.0469,2018/12/9 10:07
64,-0.0407,-6.9757,6.9032,-32.1228,13.62,-14.9353,89.75,45.5781,0.0469,2018/12/9 10:07
65,-0.0451,-6.9689,6.9088,-32.4509,13.0066,-15.9973,89.75,45.5781,0.0469,2018/12/9 10:07
66,-0.0439,-6.9673,6.9052,-32.1747,12.883,-15.1978,89.75,45.5781,0.0469,2018/12/9 10:07
67,-0.0391,-6.9725,6.9028,-32.4936,13.1104,-15.3717,89.75,45.5781,0.0469,2018/12/9 10:07
68,-0.0423,-6.9709,6.904,-32.1106,13.1455,-16.008,89.75,45.5781,0.0469,2018/12/9 10:07
69,-0.0427,-6.9733,6.9072,-32.2235,13.0142,-14.8438,89.75,45.5781,0.0469,2018/12/9 10:07
70,-0.0411,-6.9673,6.9084,-32.0236,13.7451,-15.6052,89.75,45.5781,0.0469,2018/12/9 10:07
71,-0.0407,-6.9761,6.908,-32.6965,12.9273,-15.4343,89.75,45.5781,0.0469,2018/12/9 10:07
72,-0.0407,-6.9761,6.908,-32.3441,13.6383,-15.5289,89.75,45.5781,0.0469,2018/12/9 10:07
73,-0.0447,-6.9725,6.9076,-32.0801,13.6612,-15.1398,89.75,45.5781,0.0469,2018/12/9 10:07
74,-0.0415,-6.9717,6.9056,-32.0587,12.6495,-15.3687,89.75,45.5781,0.0469,2018/12/9 10:07
75,-0.0423,-6.9665,6.908,-32.3639,12.6541,-15.2359,89.75,45.5781,0.0469,2018/12/9 10:07
76,-0.0439,-6.9689,6.9028,-32.2617,13.5941,-15.5502,89.75,45.5781,0.0469,2018/12/9 10:07
77,-0.0411,-6.9721,6.906,-32.5745,13.4705,-15.9332,89.75,45.5781,0.0469,2018/12/9 10:07
78,-0.0451,-6.9689,6.9072,-32.0465,12.8403,-15.918,89.75,45.5781,0.0469,2018/12/9 10:07
79,-0.0435,-6.9733,6.9048,-31.8497,13.7695,-15.5853,89.75,45.5781,0.0469,2018/12/9 10:07
80,-0.0411,-6.9701,6.9091,-32.2693,12.9166,-15.9363,89.75,45.5938,0.0469,2018/12/9 10:07
81,-0.0379,-6.9713,6.9048,-32.5897,12.3505,-15.3626,89.75,45.5938,0.0469,2018/12/9 10:07
82,-0.0451,-6.9689,6.9084,-32.5577,13.7451,-15.6647,89.75,45.5938,0.0469,2018/12/9 10:07
83,-0.0423,-6.9773,6.908,-33.3756,13.6795,-15.4404,89.75,45.5938,0.0469,2018/12/9 10:07
84,-0.0467,-6.9753,6.908,-32.3929,12.973,-15.7379,89.75,45.5938,0.0469,2018/12/9 10:07
85,-0.0407,-6.9713,6.902,-32.9285,12.9074,-15.741,89.75,45.5938,0.0469,2018/12/9 10:07
86,-0.0435,-6.9717,6.904,-32.4448,13.4537,-15.7257,89.75,45.5938,0.0469,2018/12/9 10:07
87,-0.0415,-6.9737,6.9024,-32.3456,13.1699,-15.654,89.75,45.5938,0.0469,2018/12/9 10:07
88,-0.0391,-6.9709,6.9044,-32.3044,13.3545,-16.4307,89.75,45.5938,0.0469,2018/12/9 10:07
89,-0.0379,-6.9713,6.9004,-32.9651,13.2401,-15.3809,89.75,45.5938,0.0469,2018/12/9 10:07
90,-0.0451,-6.9713,6.9084,-32.1457,13.1393,-15.1566,89.75,45.5938,0.0469,2018/12/9 10:07
91,-0.0387,-6.9721,6.9088,-32.1747,13.06,-15.0101,89.75,45.5938,0.0469,2018/12/9 10:07
92,-0.0431,-6.9653,6.9028,-32.5302,13.1912,-15.9988,89.75,45.5938,0.0469,2018/12/9 10:07
93,-0.0399,-6.9697,6.9072,-32.3181,13.176,-15.6784,89.75,45.5938,0.0469,2018/12/9 10:07
94,-0.0443,-6.9689,6.9032,-32.0587,13.9298,-15.6845,89.75,45.5938,0.0469,2018/12/9 10:07
95,-0.0387,-6.9653,6.9076,-32.431,13.3652,-15.773,89.75,45.5938,0.0469,2018/12/9 10:07
96,-0.0427,-6.9729,6.906,-32.283,13.5361,-15.9805,89.75,45.5938,0.0469,2018/12/9 10:07
97,-0.0363,-6.9693,6.9084,-32.6904,13.2492,-15.3992,89.75,45.5938,0.0469,2018/12/9 10:07
98,-0.0403,-6.9681,6.9068,-32.0953,13.3972,-14.7751,89.75,45.5938,0.0469,2018/12/9 10:07
99,-0.0407,-6.9725,6.9036,-32.7637,12.7762,-15.3,89.75,45.5938,0.0469,2018/12/9 10:07
100,-0.0451,-6.9657,6.9052,-32.8323,12.7762,-15.1596,89.75,45.5938,0.0469,2018/12/9 10:07
101,-0.0379,-6.9669,6.9064,-32.8674,12.6175,-15.6632,89.75,45.5938,0.0469,2018/12/9 10:07
102,-0.0459,-6.9713,6.9028,-32.5378,13.4613,-14.7766,89.75,45.5938,0.0469,2018/12/9 10:07
103,-0.0379,-6.9765,6.9056,-32.0572,13.5864,-15.1352,89.75,45.5938,0.0469,2018/12/9 10:07
104,-0.0391,-6.9713,6.9068,-32.7011,13.1607,-14.9094,89.75,45.5938,0.0469,2018/12/9 10:07
105,-0.0451,-6.9733,6.9088,-32.6096,13.3591,-15.2771,89.75,45.5938,0.0469,2018/12/9 10:07
106,-0.0443,-6.9745,6.91,-31.6299,13.2126,-15.1123,89.75,45.5938,0.0469,2018/12/9 10:07
107,-0.0403,-6.9677,6.9088,-32.3059,13.7497,-16.4887,89.75,45.5938,0.0469,2018/12/9 10:07
108,-0.0431,-6.9709,6.9032,-32.8049,13.1622,-15.6342,89.75,45.5938,0.0469,2018/12/9 10:07
109,-0.0395,-6.9737,6.9084,-32.1564,12.738,-15.1245,89.75,45.5938,0.0469,2018/12/9 10:07
110,-0.049,-6.9721,6.9072,-32.6904,13.0997,-15.0253,89.75,45.5938,0.0469,2018/12/9 10:07
111,-0.0419,-6.9685,6.9072,-32.2754,13.7512,-15.7044,89.75,45.5938,0.0469,2018/12/9 10:07
112,-0.0431,-6.9773,6.9095,-32.2311,13.6734,-15.2512,89.75,45.5938,0.0469,2018/12/9 10:07
113,-0.0391,-6.9721,6.9088,-31.6818,13.2904,-15.7028,89.75,45.5938,0.0469,2018/12/9 10:07
114,-0.0375,-6.9781,6.9099,-32.46,12.7426,-15.0787,89.75,45.5938,0.0469,2018/12/9 10:07
115,-0.0411,-6.9697,6.9095,-32.5119,12.8586,-15.4251,89.75,45.5938,0.0469,2018/12/9 10:07
116,-0.0443,-6.9701,6.9064,-32.3776,12.8586,-15.0635,89.75,45.5938,0.0469,2018/12/9 10:07
117,-0.0403,-6.9705,6.9,-31.8008,13.205,-14.9078,89.75,45.5938,0.0469,2018/12/9 10:07
118,-0.0395,-6.9757,6.9072,-32.0557,12.9395,-15.1337,89.75,45.5938,0.0469,2018/12/9 10:07
119,-0.0419,-6.9693,6.9115,-32.9269,13.4003,-15.5304,89.75,45.5938,0.0469,2018/12/9 10:07
120,-0.0451,-6.9657,6.9032,-32.428,13.2385,-15.0986,89.75,45.5938,0.0469,2018/12/9 10:07
121,-0.0399,-6.9697,6.9064,-32.8766,12.8189,-15.2298,89.75,45.5938,0.0469,2018/12/9 10:07
122,-0.0399,-6.9685,6.906,-31.871,13.0005,-14.8315,89.75,45.5938,0.0469,2018/12/9 10:07
123,-0.0407,-6.9701,6.9072,-32.4921,13.5605,-14.7476,89.75,45.5938,0.0469,2018/12/9 10:07
124,-0.0423,-6.9697,6.9012,-32.5028,12.8464,-15.8875,89.75,45.5938,0.0469,2018/12/9 10:07
125,-0.0514,-6.9713,6.9028,-32.5607,13.0188,-15.4877,89.75,45.5938,0.0469,2018/12/9 10:07
126,-0.0355,-6.9689,6.9044,-32.6065,13.4171,-15.6357,89.75,45.5938,0.0469,2018/12/9 10:07
127,-0.0411,-6.9741,6.9016,-32.1411,13.0859,-16.4856,89.75,45.5938,0.0469,2018/12/9 10:07
128,-0.0463,-6.9721,6.9052,-32.6126,12.9013,-14.6683,89.75,45.5938,0.0469,2018/12/9 10:07
129,-0.0451,-6.9665,6.9091,-31.9367,12.8204,-15.358,89.75,45.5938,0.0469,2018/12/9 10:07
130,-0.0391,-6.9705,6.908,-32.4905,12.8998,-15.155,89.75,45.5938,0.0469,2018/12/9 10:07
131,-0.0407,-6.9677,6.9068,-32.7957,12.8464,-15.3153,89.75,45.5938,0.0469,2018/12/9 10:07
132,-0.0407,-6.9729,6.9028,-32.7423,13.1424,-15.6677,89.75,45.5938,0.0469,2018/12/9 10:07
133,-0.0403,-6.9725,6.9064,-32.4143,13.1638,-16.0126,89.75,45.5938,0.0469,2018/12/9 10:07
134,-0.0403,-6.9701,6.9099,-32.2205,12.561,-14.9628,89.75,45.5938,0.0313,2018/12/9 10:07
135,-0.0419,-6.9709,6.9108,-31.8329,13.3637,-15.6555,89.75,45.5938,0.0313,2018/12/9 10:07
136,-0.0435,-6.9709,6.908,-32.1869,13.1989,-15.5121,89.75,45.5938,0.0313,2018/12/9 10:07
137,-0.0391,-6.9721,6.9064,-31.6498,13.6963,-15.7578,89.75,45.5938,0.0313,2018/12/9 10:07
138,-0.0431,-6.9709,6.9068,-32.8842,13.1516,-15.4892,89.75,45.5938,0.0313,2018/12/9 10:07
139,-0.0419,-6.9737,6.9064,-32.0053,13.0859,-15.4678,89.75,45.5938,0.0313,2018/12/9 10:07
140,-0.0367,-6.9745,6.9052,-32.2464,12.677,-15.0375,89.75,45.5938,0.0313,2018/12/9 10:07
141,-0.0423,-6.9689,6.908,-31.601,12.41,-15.4221,89.75,45.5938,0.0313,2018/12/9 10:07
142,-0.0419,-6.9729,6.9048,-32.0969,12.6389,-15.271,89.75,45.5938,0.0313,2018/12/9 10:07
143,-0.0455,-6.9721,6.9048,-32.1213,13.588,-15.4724,89.75,45.5938,0.0313,2018/12/9 10:07
144,-0.0447,-6.9677,6.9076,-32.2708,13.2004,-15.0192,89.75,45.5938,0.0313,2018/12/9 10:07
145,-0.0415,-6.9725,6.9008,-32.3563,12.9318,-15.3381,89.75,45.5938,0.0313,2018/12/9 10:07
146,-0.0427,-6.9709,6.9052,-32.5348,13.4522,-15.0894,89.75,45.5938,0.0313,2018/12/9 10:07
147,-0.0399,-6.9737,6.9056,-32.4432,13.2477,-15.9576,89.75,45.5938,0.0313,2018/12/9 10:07
148,-0.0471,-6.9689,6.9076,-32.8537,13.1226,-15.6708,89.75,45.5938,0.0313,2018/12/9 10:07
149,-0.0431,-6.9713,6.9044,-32.0511,12.912,-15.2542,89.75,45.5938,0.0313,2018/12/9 10:07
150,-0.0415,-6.9749,6.9084,-32.3502,13.7863,-15.6311,89.75,45.5938,0.0313,2018/12/9 10:07
151,-0.0435,-6.9725,6.906,-32.7835,12.7167,-15.1932,89.75,45.5938,0.0313,2018/12/9 10:07
152,-0.0447,-6.9761,6.9143,-32.0526,12.9059,-15.8386,89.75,45.5938,0.0313,2018/12/9 10:07
153,-0.0367,-6.9769,6.908,-32.1823,13.3667,-15.8249,89.75,45.5938,0.0313,2018/12/9 10:07
154,-0.0403,-6.9789,6.9068,-32.2357,12.8571,-15.6845,89.75,45.5938,0.0313,2018/12/9 10:07
155,-0.0343,-6.9673,6.9028,-32.5623,13.028,-16.3391,89.75,45.5938,0.0313,2018/12/9 10:07
156,-0.0383,-6.9673,6.9016,-32.6889,13.0356,-15.4785,89.75,45.5938,0.0313,2018/12/9 10:07
157,-0.0455,-6.9753,6.9135,-31.8192,12.9105,-15.4938,89.75,45.5938,0.0313,2018/12/9 10:07
158,-0.0391,-6.9705,6.9028,-31.633,13.5284,-15.744,89.75,45.5938,0.0313,2018/12/9 10:07
159,-0.0411,-6.9717,6.9099,-32.0679,13.2889,-15.892,89.75,45.5938,0.0313,2018/12/9 10:07
160,-0.0419,-6.9765,6.9091,-31.9351,12.439,-16.1118,89.75,45.5938,0.0313,2018/12/9 10:07
161,-0.0451,-6.9697,6.9111,-32.3196,12.9349,-15.538,89.75,45.5938,0.0313,2018/12/9 10:07
162,-0.0407,-6.9761,6.9095,-32.3029,13.0859,-14.9689,89.75,45.5938,0.0313,2018/12/9 10:07
163,-0.0431,-6.9681,6.9064,-31.665,13.1775,-14.7888,89.75,45.6094,0.0313,2018/12/9 10:07
164,-0.0419,-6.9709,6.904,-32.3242,13.4689,-15.4892,89.75,45.6094,0.0313,2018/12/9 10:07
165,-0.0419,-6.9729,6.9115,-32.5272,13.3987,-15.6723,89.75,45.6094,0.0313,2018/12/9 10:07
166,-0.0411,-6.9721,6.9088,-32.3517,13.4674,-15.6403,89.75,45.6094,0.0313,2018/12/9 10:07
167,-0.0411,-6.9753,6.9052,-32.5378,12.6175,-15.6281,89.75,45.6094,0.0313,2018/12/9 10:07
168,-0.0439,-6.9705,6.9099,-32.6065,13.1424,-16.0263,89.75,45.6094,0.0313,2018/12/9 10:07
169,-0.0423,-6.9697,6.9091,-32.2449,13.7787,-15.1764,89.75,45.6094,0.0313,2018/12/9 10:07
170,-0.0383,-6.9713,6.9091,-32.4036,13.5269,-15.4434,89.75,45.6094,0.0313,2018/12/9 10:07
171,-0.0419,-6.9725,6.9095,-31.9641,14.0396,-15.8615,89.75,45.6094,0.0313,2018/12/9 10:07
172,-0.0459,-6.9713,6.9072,-32.8308,13.1241,-15.2191,89.75,45.6094,0.0313,2018/12/9 10:07
173,-0.0447,-6.9693,6.9044,-31.9763,12.8662,-15.3946,89.75,45.6094,0.0313,2018/12/9 10:07
174,-0.0423,-6.9741,6.9099,-31.8771,13.414,-14.9612,89.75,45.6094,0.0313,2018/12/9 10:07
175,-0.0443,-6.9697,6.9036,-32.3731,13.3255,-15.6418,89.75,45.6094,0.0313,2018/12/9 10:07
176,-0.0447,-6.9713,6.906,-32.2403,13.4979,-15.4007,89.75,45.6094,0.0313,2018/12/9 10:07
177,-0.0443,-6.9737,6.9084,-32.1899,13.4644,-14.9582,89.75,45.6094,0.0313,2018/12/9 10:07
178,-0.0467,-6.9681,6.9056,-32.4631,12.7945,-15.657,89.75,45.6094,0.0313,2018/12/9 10:07
179,-0.0462,-6.9717,6.9024,-32.1365,12.8479,-15.4434,89.75,45.6094,0.0313,2018/12/9 10:07
180,-0.0439,-6.9729,6.9084,-32.37,12.7899,-15.4495,89.75,45.6094,0.0156,2018/12/9 10:07
181,-0.0435,-6.9757,6.9104,-32.3502,13.2507,-15.7608,89.75,45.6094,0.0156,2018/12/9 10:07
182,-0.0371,-6.9749,6.9072,-32.1182,13.4171,-15.799,89.75,45.6094,0.0156,2018/12/9 10:07
183,-0.0471,-6.9705,6.9084,-32.2708,13.3957,-15.5762,89.75,45.6094,0.0156,2018/12/9 10:07
184,-0.0455,-6.9717,6.908,-32.6431,12.6724,-15.8035,89.75,45.6094,0.0156,2018/12/9 10:07
185,-0.0391,-6.9745,6.9084,-32.8903,12.204,-15.4175,89.75,45.6094,0.0156,2018/12/9 10:07
186,-0.0459,-6.9705,6.9072,-32.4112,12.8693,-15.5853,89.75,45.6094,0.0156,2018/12/9 10:07
187,-0.0435,-6.9713,6.9111,-31.8787,13.6932,-14.4913,89.75,45.6094,0.0156,2018/12/9 10:07
188,-0.0431,-6.9697,6.9068,-32.4951,12.7213,-15.1901,89.75,45.6094,0.0156,2018/12/9 10:07
189,-0.0462,-6.9705,6.9072,-32.2647,12.4847,-15.7333,89.75,45.6094,0.0156,2018/12/9 10:07
190,-0.0443,-6.9669,6.9076,-31.9275,12.8693,-16.0278,89.75,45.6094,0.0156,2018/12/9 10:07
191,-0.0379,-6.9685,6.9091,-32.283,12.7899,-15.2557,89.75,45.6094,0.0156,2018/12/9 10:07
192,-0.0471,-6.9697,6.9127,-32.2098,12.6923,-16.4505,89.75,45.6094,0.0156,2018/12/9 10:07
193,-0.0451,-6.9649,6.9084,-33.2367,12.7014,-15.4373,89.75,45.6094,0.0156,2018/12/9 10:07
194,-0.0427,-6.9733,6.9052,-32.016,13.1378,-14.9414,89.75,45.6094,0.0156,2018/12/9 10:07
195,-0.0495,-6.9669,6.9064,-33.2886,13.7024,-15.715,89.75,45.6094,0.0156,2018/12/9 10:07
average,-0.042006154,-6.971332821,6.906469231,-32.35253282,13.12812103,-15.50858462,89.75368,45.58999949,0.042971795,
