Index,A0,A1,A2,M0,M1,M2,O0,O1,O2,Time
85,-0.0151,-7.0068,6.878,32.9041,14.7354,-15.622,268.375,45.8594,-0.3594,2018/12/9 10:12
86,-0.0119,-7.0092,6.8748,32.4081,14.6561,-15.1581,268.375,45.8594,-0.3594,2018/12/9 10:12
87,-0.0163,-7.0052,6.8732,33.2092,14.9429,-15.3565,268.375,45.8594,-0.3594,2018/12/9 10:12
88,-0.0143,-7.0112,6.8772,32.4951,14.8712,-16.1606,268.375,45.8594,-0.3594,2018/12/9 10:12
89,-0.0143,-7.0088,6.8768,32.7271,14.6118,-15.1596,268.375,45.8594,-0.3594,2018/12/9 10:12
90,-0.0119,-7.0092,6.8804,32.8613,15.242,-15.1932,268.375,45.8594,-0.3594,2018/12/9 10:12
91,-0.0116,-7.0136,6.8756,32.753,14.4089,-16.0675,268.375,45.8594,-0.3594,2018/12/9 10:12
92,-0.0187,-7.006,6.8772,32.9605,14.6668,-16.1011,268.375,45.8594,-0.3594,2018/12/9 10:12
93,-0.0131,-7.0104,6.8788,32.8522,14.9918,-16.3818,268.375,45.8594,-0.3438,2018/12/9 10:12
94,-0.0151,-7.0072,6.8792,32.9804,15.1321,-15.332,268.375,45.8594,-0.3438,2018/12/9 10:12
95,-0.0135,-7.0068,6.8776,33.3786,15.155,-15.0559,268.375,45.8594,-0.3438,2018/12/9 10:12
96,-0.0135,-7.0084,6.8764,31.5857,14.4943,-15.8615,268.375,45.8594,-0.3438,2018/12/9 10:12
97,-0.0219,-7.0088,6.8792,32.4936,14.6576,-15.8722,268.375,45.8594,-0.3438,2018/12/9 10:12
98,-0.0147,-7.0112,6.8796,32.605,14.7995,-15.6845,268.375,45.8594,-0.3438,2018/12/9 10:12
99,-0.0151,-7.0064,6.8788,31.9443,14.9323,-15.3595,268.3594,45.8594,-0.3438,2018/12/9 10:12
100,-0.0131,-7.0104,6.8776,33.0139,15.3214,-15.8524,268.3594,45.8594,-0.3438,2018/12/9 10:12
101,-0.0151,-7.0096,6.8812,32.9315,15.1886,-15.9515,268.3594,45.8594,-0.3438,2018/12/9 10:12
102,-0.0127,-7.0156,6.8804,33.0734,14.5477,-15.2969,268.3594,45.8594,-0.3438,2018/12/9 10:12
103,-0.0215,-7.008,6.8784,32.9834,14.9002,-15.6372,268.3594,45.8594,-0.3438,2018/12/9 10:12
104,-0.0143,-7.0124,6.878,32.6752,14.5279,-15.5075,268.3594,45.8594,-0.3438,2018/12/9 10:12
105,-0.0151,-7.012,6.8756,32.7271,14.8117,-15.239,268.3594,45.8594,-0.3438,2018/12/9 10:12
106,-0.0147,-7.008,6.8788,32.8308,14.9216,-14.9399,268.3594,45.8594,-0.3438,2018/12/9 10:12
107,-0.0151,-7.006,6.8804,32.8415,14.6042,-16.3452,268.3594,45.8594,-0.3438,2018/12/9 10:12
108,-0.0171,-7.0032,6.8752,32.0816,14.7842,-15.4022,268.3594,45.8594,-0.3438,2018/12/9 10:12
109,-0.0131,-7.014,6.8752,32.8964,14.772,-15.3061,268.3594,45.8594,-0.3281,2018/12/9 10:12
110,-0.0127,-7.004,6.874,32.6981,14.1525,-14.743,268.3594,45.8594,-0.3438,2018/12/9 10:12
111,-0.0135,-7.0084,6.8788,32.5501,14.3448,-15.5121,268.3594,45.8594,-0.3281,2018/12/9 10:12
112,-0.0115,-7.0108,6.8772,32.2144,15.0269,-15.9683,268.3594,45.8594,-0.3281,2018/12/9 10:12
113,-0.0127,-7.0068,6.88,32.3486,14.9368,-15.8554,268.3594,45.8594,-0.3281,2018/12/9 10:12
114,-0.0107,-7.0148,6.878,33.1818,14.6072,-15.5396,268.3438,45.8594,-0.3281,2018/12/9 10:12
115,-0.0183,-7.0064,6.878,33.2336,14.7339,-15.9836,268.3438,45.8594,-0.3281,2018/12/9 10:12
116,-0.0167,-7.008,6.8796,33.1741,14.6317,-15.7486,268.3438,45.8594,-0.3281,2018/12/9 10:12
117,-0.0131,-7.0072,6.8788,32.8735,14.8743,-15.1901,268.3438,45.8594,-0.3281,2018/12/9 10:12
118,-0.0143,-7.0108,6.8776,32.518,14.0167,-16.0187,268.3438,45.8594,-0.3281,2018/12/9 10:12
119,-0.0119,-7.0136,6.8728,33.2657,14.9231,-16.3773,268.3438,45.8594,-0.3281,2018/12/9 10:12
120,-0.0183,-7.0048,6.8804,33.165,15.152,-15.0162,268.3438,45.8594,-0.3281,2018/12/9 10:12
121,-0.0139,-7.0124,6.8788,32.5958,14.8514,-15.6143,268.3438,45.8594,-0.3281,2018/12/9 10:12
122,-0.0135,-7.0112,6.8776,32.4158,14.0839,-14.9216,268.3438,45.8594,-0.3281,2018/12/9 10:12
123,-0.0155,-7.008,6.8792,33.1665,14.9841,-15.361,268.3438,45.8594,-0.3281,2018/12/9 10:12
124,-0.0199,-7.0084,6.8772,32.7087,14.9719,-15.7013,268.3438,45.8594,-0.3281,2018/12/9 10:12
125,-0.0179,-7.0056,6.878,32.4692,14.3555,-16.2354,268.3438,45.8594,-0.3281,2018/12/9 10:12
126,-0.0107,-7.012,6.8784,31.8558,13.9618,-15.2237,268.3438,45.8594,-0.3281,2018/12/9 10:12
127,-0.0099,-7.008,6.8796,32.5363,14.3982,-15.8691,268.3438,45.8594,-0.3281,2018/12/9 10:12
128,-0.0151,-7.0072,6.8768,33.0414,15.1382,-15.3931,268.3438,45.8594,-0.3281,2018/12/9 10:12
129,-0.0099,-7.0056,6.8732,32.8644,14.9307,-15.506,268.3438,45.8594,-0.3281,2018/12/9 10:12
130,-0.0116,-7.0104,6.878,32.5989,14.1647,-15.7791,268.3438,45.8594,-0.3125,2018/12/9 10:12
131,-0.0163,-7.0072,6.8728,33.197,15.0482,-15.6479,268.3438,45.8594,-0.3125,2018/12/9 10:12
132,-0.0179,-7.008,6.8772,33.2626,15.1276,-15.3427,268.3438,45.8594,-0.3125,2018/12/9 10:12
133,-0.0123,-7.0084,6.8792,32.8919,14.5462,-15.3595,268.3438,45.8594,-0.3125,2018/12/9 10:12
134,-0.0131,-7.0052,6.8836,32.5272,14.4882,-15.5472,268.3438,45.8594,-0.3125,2018/12/9 10:12
135,-0.0159,-7.0052,6.8796,32.1411,14.8346,-16.0034,268.3438,45.8594,-0.3125,2018/12/9 10:12
136,-0.0163,-7.0096,6.8784,32.5424,14.4882,-16.1026,268.3438,45.8594,-0.3125,2018/12/9 10:12
137,-0.0119,-7.0136,6.8772,32.5119,14.8605,-15.8859,268.3438,45.8594,-0.3125,2018/12/9 10:12
138,-0.0119,-7.0096,6.8804,32.724,15.0497,-15.5731,268.3438,45.8594,-0.3125,2018/12/9 10:12
139,-0.0187,-7.0096,6.8772,32.9117,14.9109,-16.0721,268.3438,45.8594,-0.3125,2018/12/9 10:12
140,-0.0159,-7.0116,6.8788,32.6141,14.8697,-16.0111,268.3281,45.8594,-0.3125,2018/12/9 10:12
141,-0.0092,-7.012,6.8752,32.7896,14.7537,-15.7044,268.3281,45.8594,-0.3125,2018/12/9 10:12
142,-0.0139,-7.0092,6.8776,33.1299,14.7385,-15.8646,268.3281,45.8594,-0.3125,2018/12/9 10:12
143,-0.0155,-7.0088,6.8804,32.8308,14.624,-15.1108,268.3438,45.8594,-0.3125,2018/12/9 10:12
144,-0.0143,-7.008,6.8792,33.1589,14.4928,-15.5502,268.3281,45.8594,-0.3125,2018/12/9 10:12
145,-0.0127,-7.0128,6.876,32.8537,15.0574,-16.5421,268.3438,45.8594,-0.3125,2018/12/9 10:12
146,-0.0143,-7.006,6.8712,32.8384,14.7583,-15.5792,268.3281,45.8594,-0.3125,2018/12/9 10:12
147,-0.0187,-7.01,6.876,32.1472,15.2756,-15.6387,268.3281,45.8594,-0.3125,2018/12/9 10:12
148,-0.0175,-7.0052,6.8768,33.168,14.8163,-15.7669,268.3281,45.8594,-0.3125,2018/12/9 10:12
149,-0.0119,-7.0076,6.8792,32.9651,13.9877,-16.6199,268.3281,45.8594,-0.3125,2018/12/9 10:12
150,-0.0183,-7.0108,6.878,33.0322,15.2313,-16.1362,268.3281,45.8594,-0.3125,2018/12/9 10:12
151,-0.0151,-7.012,6.8752,32.3608,14.6439,-15.5228,268.3281,45.8594,-0.3125,2018/12/9 10:12
152,-0.0155,-7.0116,6.8744,32.3135,14.8651,-15.6143,268.3281,45.8594,-0.2969,2018/12/9 10:12
153,-0.0159,-7.0084,6.878,32.5119,14.4165,-16.0278,268.3281,45.8594,-0.2969,2018/12/9 10:12
154,-0.0167,-7.0112,6.8772,32.7499,14.357,-15.2908,268.3281,45.8594,-0.2969,2018/12/9 10:12
155,-0.0163,-7.0076,6.8812,33.2306,14.7949,-15.9653,268.3281,45.8594,-0.2969,2018/12/9 10:12
156,-0.0123,-7.01,6.8808,32.3334,14.7202,-15.6311,268.3281,45.8594,-0.2969,2018/12/9 10:12
157,-0.0163,-7.0092,6.8796,32.8705,13.6704,-15.799,268.3281,45.8594,-0.2969,2018/12/9 10:12
158,-0.0116,-7.0144,6.8792,32.4875,15.7257,-16.861,268.3281,45.8594,-0.2969,2018/12/9 10:12
159,-0.0116,-7.01,6.8808,32.6187,14.6774,-15.9683,268.3281,45.8594,-0.2969,2018/12/9 10:12
160,-0.0072,-7.0068,6.8792,32.9163,15.0406,-16.0584,268.3125,45.8594,-0.2969,2018/12/9 10:12
161,-0.0191,-7.0124,6.8812,32.4631,14.9262,-15.6799,268.3125,45.8594,-0.2969,2018/12/9 10:12
162,-0.0139,-7.0072,6.8812,32.399,14.6851,-15.5014,268.3125,45.8594,-0.2969,2018/12/9 10:12
163,-0.0159,-7.01,6.8784,32.782,14.9719,-16.0614,268.3125,45.8594,-0.2969,2018/12/9 10:12
164,-0.0155,-7.0072,6.8764,32.5211,14.0717,-15.509,268.3125,45.8594,-0.2969,2018/12/9 10:12
165,-0.0119,-7.0156,6.8752,32.7148,14.6149,-16.0263,268.3125,45.8594,-0.2969,2018/12/9 10:12
166,-0.0131,-7.0044,6.8828,33.0338,14.7324,-16.0034,268.3125,45.8594,-0.2969,2018/12/9 10:12
167,-0.0183,-7.0084,6.8752,32.6263,14.74,-15.2191,268.3125,45.8594,-0.2969,2018/12/9 10:12
168,-0.0163,-7.0104,6.8796,33.1986,14.5981,-15.8112,268.3125,45.8594,-0.2969,2018/12/9 10:12
169,-0.0131,-7.0112,6.8756,32.5531,14.7064,-15.7883,268.3125,45.8594,-0.2969,2018/12/9 10:12
170,-0.0119,-7.01,6.8756,33.0841,14.3814,-16.6199,268.3125,45.8594,-0.2969,2018/12/9 10:12
171,-0.0199,-7.0076,6.8776,32.4493,15.3397,-15.5838,268.3125,45.8594,-0.2813,2018/12/9 10:12
172,-0.0151,-7.0136,6.8776,33.5388,14.8453,-15.9668,268.3125,45.8594,-0.2813,2018/12/9 10:12
173,-0.0159,-7.0124,6.878,33.3649,15.3702,-15.6876,268.3125,45.8594,-0.2813,2018/12/9 10:12
174,-0.0147,-7.0084,6.8736,33.3313,15.4266,-15.7562,268.3125,45.8594,-0.2969,2018/12/9 10:12
175,-0.0151,-7.0068,6.8748,32.6263,14.83,-15.3091,268.3125,45.8594,-0.2813,2018/12/9 10:12
176,-0.0167,-7.0056,6.8776,32.7316,14.592,-15.4968,268.3125,45.8594,-0.2813,2018/12/9 10:12
177,-0.0131,-7.0084,6.8836,32.8827,14.4241,-15.6464,268.3125,45.8594,-0.2813,2018/12/9 10:12
178,-0.0171,-7.0064,6.8776,32.2754,14.4943,-15.5151,268.3125,45.8594,-0.2813,2018/12/9 10:12
179,-0.0159,-7.0024,6.876,32.193,14.6347,-14.8605,268.3125,45.8594,-0.2813,2018/12/9 10:12
180,-0.0163,-7.0036,6.8784,33.0856,14.9796,-15.4511,268.3125,45.8594,-0.2813,2018/12/9 10:12
181,-0.0171,-7.0136,6.8808,33.2001,14.5554,-15.5853,268.3125,45.8594,-0.2813,2018/12/9 10:12
182,-0.0147,-7.0084,6.8796,32.5317,14.2242,-15.5731,268.3125,45.8594,-0.2813,2018/12/9 10:12
183,-0.0127,-7.0072,6.8732,33.1299,14.7324,-15.6647,268.3125,45.8594,-0.2813,2018/12/9 10:12
184,-0.0139,-7.0048,6.8776,33.0353,15.0147,-15.8661,268.2969,45.8594,-0.2813,2018/12/9 10:12
185,-0.0151,-7.0068,6.8776,32.5043,14.682,-16.1591,268.2969,45.8594,-0.2813,2018/12/9 10:12
186,-0.0179,-7.0124,6.8804,32.518,15.1764,-16.3315,268.2969,45.8594,-0.2813,2018/12/9 10:12
187,-0.0131,-7.0076,6.8776,32.933,14.6561,-16.4581,268.2969,45.8594,-0.2813,2018/12/9 10:12
188,-0.0155,-7.0064,6.884,32.9178,14.9567,-15.2466,268.2969,45.8594,-0.2813,2018/12/9 10:12
189,-0.0183,-7.0088,6.8792,32.724,14.6637,-15.2664,268.2969,45.8594,-0.2813,2018/12/9 10:12
190,-0.0151,-7.0096,6.8788,32.6996,15.1215,-15.6235,268.2969,45.8594,-0.2813,2018/12/9 10:12
191,-0.0135,-7.012,6.8776,32.9987,14.6423,-15.8386,268.2969,45.8594,-0.2813,2018/12/9 10:12
192,-0.0175,-7.0096,6.8796,32.898,15.0894,-15.86,268.2969,45.8594,-0.2656,2018/12/9 10:12
193,-0.0175,-7.0056,6.88,32.4722,14.9704,-15.4678,268.2969,45.8594,-0.2656,2018/12/9 10:12
194,-0.0056,-6.9857,6.8868,33.0338,15.0055,-15.5365,268.2813,45.8594,-0.2656,2018/12/9 10:12
average,-0.01473866,-7.008746907,6.877519588,32.77739794,14.76126237,-15.68002371,268.3665557,45.8594,-0.350369072,
