Index,A0,A1,A2,M0,M1,M2,O0,O1,O2,Time
52,-0.0283,-6.9709,6.9052,-27.7344,25.0336,-3.5797,60,45.4844,0.0469,2018/12/9 10:06
53,-0.0307,-6.9657,6.9068,-28.2822,24.9481,-3.6087,60,45.4844,0.0469,2018/12/9 10:06
54,-0.0271,-6.9721,6.9115,-28.1494,24.9481,-4.0207,60,45.4844,0.0469,2018/12/9 10:06
55,-0.0287,-6.9701,6.9048,-28.3783,24.5239,-3.3173,60,45.4844,0.0469,2018/12/9 10:06
56,-0.0367,-6.9677,6.9088,-28.3798,25.0397,-4.216,60,45.4844,0.0469,2018/12/9 10:06
57,-0.0287,-6.9713,6.9056,-28.5156,24.2874,-3.7384,60,45.4844,0.0469,2018/12/9 10:06
58,-0.0255,-6.9657,6.9072,-27.9862,24.9252,-3.5324,60,45.4844,0.0469,2018/12/9 10:06
59,-0.0223,-6.9649,6.9088,-27.4918,24.6613,-4.4617,60,45.4844,0.0469,2018/12/9 10:06
60,-0.0255,-6.9673,6.9064,-29.0222,24.5422,-3.5553,60,45.4844,0.0469,2018/12/9 10:06
61,-0.0235,-6.9669,6.9068,-27.9556,24.4843,-3.7979,60,45.4844,0.0469,2018/12/9 10:06
62,-0.0347,-6.9661,6.9075,-28.2745,24.2645,-3.3417,60,45.4844,0.0469,2018/12/9 10:06
63,-0.0283,-6.9657,6.9108,-28.0457,24.4751,-4.0771,60,45.4844,0.0469,2018/12/9 10:06
64,-0.0331,-6.9641,6.908,-28.0914,24.1852,-3.5461,60,45.4844,0.0469,2018/12/9 10:06
65,-0.0271,-6.9665,6.9076,-27.5421,24.4034,-3.8971,60,45.4844,0.0469,2018/12/9 10:06
66,-0.0283,-6.9649,6.91,-28.2486,24.4659,-3.8864,60,45.4844,0.0469,2018/12/9 10:06
67,-0.0227,-6.9661,6.9084,-28.5324,23.851,-3.8879,60,45.4844,0.0469,2018/12/9 10:06
68,-0.0267,-6.9665,6.9091,-28.5004,24.2477,-3.8956,60,45.4844,0.0469,2018/12/9 10:06
69,-0.0283,-6.9633,6.9072,-28.2013,24.3881,-3.5278,60,45.4844,0.0469,2018/12/9 10:06
70,-0.0267,-6.9641,6.9064,-28.1052,24.8169,-3.4714,60,45.4844,0.0469,2018/12/9 10:06
71,-0.0295,-6.9673,6.9075,-27.8061,23.7747,-4.1565,60,45.4844,0.0469,2018/12/9 10:06
72,-0.0303,-6.9673,6.9068,-28.6194,24.1333,-3.6987,60,45.4844,0.0469,2018/12/9 10:06
73,-0.0311,-6.9625,6.9068,-28.038,24.8871,-3.3401,60,45.4844,0.0469,2018/12/9 10:06
74,-0.0275,-6.9645,6.9099,-27.7405,24.7879,-4.8569,60,45.4844,0.0469,2018/12/9 10:06
75,-0.0283,-6.9669,6.906,-27.565,24.6246,-4.4708,60,45.4844,0.0469,2018/12/9 10:06
76,-0.0303,-6.9613,6.9104,-27.9739,24.3561,-3.4958,60,45.4844,0.0469,2018/12/9 10:06
77,-0.0275,-6.9657,6.908,-28.392,25.1236,-3.4073,60,45.4844,0.0469,2018/12/9 10:06
78,-0.0255,-6.9665,6.9103,-28.5233,24.8734,-3.508,60,45.4844,0.0469,2018/12/9 10:06
79,-0.0295,-6.9669,6.9108,-28.2196,24.5483,-3.7796,60,45.4844,0.0469,2018/12/9 10:06
80,-0.0259,-6.9645,6.9052,-28.8788,24.321,-4.1367,60,45.4844,0.0469,2018/12/9 10:06
81,-0.0307,-6.9677,6.908,-28.8452,24.6796,-3.7018,60,45.4844,0.0469,2018/12/9 10:06
82,-0.0263,-6.9689,6.9104,-28.4714,24.2142,-3.7308,60,45.4844,0.0469,2018/12/9 10:06
83,-0.0291,-6.9609,6.9091,-28.4027,24.6246,-4.2847,60,45.4844,0.0469,2018/12/9 10:06
84,-0.0371,-6.9685,6.9064,-27.5757,24.5834,-3.8589,60,45.4844,0.0469,2018/12/9 10:06
85,-0.0279,-6.9677,6.9048,-27.9984,23.9105,-3.1845,60,45.4844,0.0469,2018/12/9 10:06
86,-0.0303,-6.9645,6.9139,-28.2089,24.5026,-4.628,60,45.4844,0.0469,2018/12/9 10:06
87,-0.0279,-6.9649,6.9068,-27.8687,24.8276,-3.6133,60,45.4844,0.0469,2018/12/9 10:06
88,-0.0303,-6.9613,6.9056,-28.2059,25.0504,-3.2104,60,45.4844,0.0469,2018/12/9 10:06
89,-0.0299,-6.9729,6.908,-28.0792,24.5316,-4.1397,60,45.4844,0.0469,2018/12/9 10:06
90,-0.0267,-6.9689,6.9088,-28.6789,24.6796,-4.2023,60,45.5,0.0469,2018/12/9 10:06
91,-0.0283,-6.9701,6.9072,-28.2288,23.999,-4.3869,60,45.5,0.0469,2018/12/9 10:06
92,-0.0275,-6.9673,6.9095,-28.4195,24.3759,-4.3961,60,45.5,0.0469,2018/12/9 10:06
93,-0.0307,-6.9661,6.9127,-28.5065,24.4568,-4.2603,60,45.5,0.0469,2018/12/9 10:06
94,-0.0307,-6.9665,6.9076,-28.2196,24.7253,-3.978,60,45.5,0.0469,2018/12/9 10:06
95,-0.0199,-6.9653,6.9088,-28.7277,23.7717,-3.2623,60,45.5,0.0469,2018/12/9 10:06
96,-0.0283,-6.9629,6.9068,-27.8961,24.6704,-3.8956,60,45.5,0.0469,2018/12/9 10:06
97,-0.0295,-6.9693,6.9099,-28.2669,23.7366,-4.0298,60,45.5,0.0469,2018/12/9 10:06
98,-0.0291,-6.9661,6.9076,-28.2394,24.6582,-4.213,60,45.5,0.0469,2018/12/9 10:06
99,-0.0279,-6.9669,6.91,-28.4546,24.6552,-3.6835,60,45.5,0.0469,2018/12/9 10:06
100,-0.0311,-6.9669,6.91,-28.1769,24.2722,-4.1061,60,45.5,0.0469,2018/12/9 10:06
101,-0.0267,-6.9701,6.9099,-28.2394,24.0082,-3.8544,60,45.5,0.0469,2018/12/9 10:06
102,-0.0315,-6.9641,6.9111,-28.1235,24.678,-3.5767,60,45.5,0.0469,2018/12/9 10:06
103,-0.0295,-6.9637,6.9115,-28.3035,25.1328,-3.9444,60,45.5,0.0469,2018/12/9 10:06
104,-0.0291,-6.9657,6.9084,-28.0991,24.617,-3.7491,60,45.5,0.0469,2018/12/9 10:06
105,-0.0275,-6.9613,6.9108,-28.0273,24.1684,-3.6774,60,45.5,0.0469,2018/12/9 10:06
106,-0.0263,-6.9665,6.9111,-28.1143,24.2416,-4.0131,60,45.5,0.0469,2018/12/9 10:06
107,-0.0243,-6.9677,6.9091,-28.3112,23.793,-4.6082,60,45.5,0.0469,2018/12/9 10:06
108,-0.0255,-6.9681,6.9095,-27.5452,25.0687,-3.8422,60,45.5,0.0469,2018/12/9 10:06
109,-0.0247,-6.9645,6.9091,-28.1632,24.3958,-4.5761,60,45.5,0.0469,2018/12/9 10:06
110,-0.0259,-6.9709,6.9115,-28.9017,24.5865,-3.624,60,45.5,0.0469,2018/12/9 10:06
111,-0.0327,-6.9669,6.9108,-27.6138,24.8901,-3.7323,60,45.5,0.0469,2018/12/9 10:06
112,-0.0311,-6.9633,6.9111,-27.7008,24.4919,-3.6301,60,45.5,0.0469,2018/12/9 10:06
113,-0.0351,-6.9645,6.9084,-27.4948,24.8413,-3.8437,60,45.5,0.0469,2018/12/9 10:06
114,-0.0271,-6.9669,6.9091,-27.7634,24.6002,-3.6499,60,45.5,0.0313,2018/12/9 10:06
115,-0.0279,-6.9693,6.908,-27.8961,24.3637,-3.598,60,45.5,0.0313,2018/12/9 10:06
116,-0.0263,-6.9689,6.9139,-28.9444,24.8352,-3.4348,60,45.5,0.0313,2018/12/9 10:06
117,-0.0339,-6.9665,6.9095,-28.4149,23.9807,-3.7842,60,45.5,0.0313,2018/12/9 10:06
118,-0.0279,-6.9629,6.9108,-27.9038,24.7665,-3.5492,60,45.5,0.0313,2018/12/9 10:06
119,-0.0287,-6.9689,6.9095,-28.1769,24.0326,-4.129,60,45.5,0.0313,2018/12/9 10:06
120,-0.0263,-6.9717,6.908,-28.4271,24.2828,-4.0283,60,45.5,0.0313,2018/12/9 10:06
121,-0.0267,-6.9673,6.9068,-28.5782,23.8022,-3.1738,60,45.5,0.0313,2018/12/9 10:06
122,-0.0319,-6.9709,6.9119,-27.945,24.5941,-4.1061,60,45.5,0.0313,2018/12/9 10:06
123,-0.0263,-6.9645,6.9111,-28.8208,25.293,-3.9932,60,45.5,0.0313,2018/12/9 10:06
124,-0.0283,-6.9705,6.9084,-27.6001,24.5148,-3.9551,60,45.5,0.0313,2018/12/9 10:06
125,-0.0271,-6.9633,6.9123,-28.2211,24.8352,-3.9795,60,45.5,0.0313,2018/12/9 10:06
126,-0.0255,-6.9697,6.9139,-28.0106,24.5346,-4.1794,60,45.5,0.0313,2018/12/9 10:06
127,-0.0291,-6.9661,6.9103,-28.299,24.7955,-4.422,60,45.5,0.0313,2018/12/9 10:06
128,-0.0299,-6.9661,6.9072,-28.2425,24.6948,-4.0497,60,45.5,0.0313,2018/12/9 10:06
129,-0.0303,-6.9649,6.9111,-28.0655,24.9222,-3.4668,60,45.5,0.0313,2018/12/9 10:07
130,-0.0251,-6.9713,6.9076,-28.1509,24.3927,-3.8269,60,45.5,0.0313,2018/12/9 10:07
131,-0.0215,-6.9681,6.9104,-28.1235,25.0504,-4.0649,60,45.5,0.0313,2018/12/9 10:07
132,-0.0251,-6.9705,6.9111,-28.4592,24.4476,-3.476,60,45.5,0.0313,2018/12/9 10:07
133,-0.0275,-6.9705,6.9088,-28.0975,24.8779,-3.6835,60,45.5,0.0313,2018/12/9 10:07
134,-0.0239,-6.9685,6.9032,-28.6224,24.4171,-3.3676,60,45.5,0.0313,2018/12/9 10:07
135,-0.0275,-6.9673,6.9084,-27.977,24.4721,-3.6682,60,45.5,0.0313,2018/12/9 10:07
136,-0.0287,-6.9657,6.9064,-28.0869,24.5956,-3.804,60,45.5,0.0313,2018/12/9 10:07
137,-0.0335,-6.9713,6.9091,-28.2028,24.4919,-4.158,60,45.5,0.0313,2018/12/9 10:07
138,-0.0283,-6.9645,6.9064,-28.0975,24.8062,-4.2206,60,45.5,0.0313,2018/12/9 10:07
139,-0.0339,-6.9653,6.904,-27.9099,25.2777,-2.9068,60,45.5,0.0313,2018/12/9 10:07
140,-0.0263,-6.9717,6.9072,-28.2776,24.8795,-3.5141,60,45.5,0.0313,2018/12/9 10:07
141,-0.0319,-6.9745,6.9095,-27.8427,24.4919,-4.1687,60,45.5,0.0313,2018/12/9 10:07
142,-0.0303,-6.9709,6.9099,-27.9709,25.1373,-3.9505,60,45.5,0.0313,2018/12/9 10:07
143,-0.0275,-6.9701,6.9135,-28.125,24.9832,-4.0878,60,45.5,0.0313,2018/12/9 10:07
144,-0.0287,-6.9649,6.9108,-28.0853,24.9298,-4.39,60,45.5,0.0313,2018/12/9 10:07
145,-0.0283,-6.9693,6.906,-27.9709,24.3256,-3.363,60,45.5,0.0313,2018/12/9 10:07
146,-0.0251,-6.9705,6.9032,-28.5339,24.4537,-4.8157,59.9844,45.5,0.0313,2018/12/9 10:07
147,-0.0299,-6.9673,6.9095,-28.5568,24.7116,-3.8483,59.9844,45.5,0.0313,2018/12/9 10:07
148,-0.0331,-6.9665,6.9068,-28.4271,24.7025,-3.9337,59.9844,45.5,0.0313,2018/12/9 10:07
149,-0.0327,-6.9669,6.9084,-28.0838,24.2706,-4.0222,59.9844,45.5,0.0313,2018/12/9 10:07
150,-0.0311,-6.9693,6.9048,-28.5843,24.4568,-4.1718,59.9844,45.5,0.0313,2018/12/9 10:07
151,-0.0291,-6.9657,6.9124,-28.4561,24.8398,-3.4622,59.9844,45.5,0.0313,2018/12/9 10:07
152,-0.0267,-6.9689,6.904,-28.2166,24.3424,-3.5095,59.9844,45.5,0.0313,2018/12/9 10:07
153,-0.0327,-6.9653,6.9088,-28.5736,24.1821,-4.4617,59.9844,45.5,0.0313,2018/12/9 10:07
154,-0.0279,-6.9681,6.9099,-28.9688,23.7274,-3.7201,59.9844,45.5,0.0313,2018/12/9 10:07
155,-0.0223,-6.9597,6.9099,-27.8809,24.1074,-3.4821,59.9844,45.5,0.0313,2018/12/9 10:07
156,-0.0299,-6.9661,6.9084,-28.0472,24.6414,-3.4866,59.9844,45.5,0.0313,2018/12/9 10:07
157,-0.0311,-6.9745,6.9084,-28.4744,24.5606,-3.7247,59.9844,45.5,0.0313,2018/12/9 10:07
158,-0.0263,-6.9633,6.9151,-28.4576,24.0555,-4.5105,59.9844,45.5,0.0313,2018/12/9 10:07
159,-0.0323,-6.9701,6.9111,-27.8885,24.4583,-3.3463,59.9844,45.5,0.0313,2018/12/9 10:07
160,-0.0355,-6.9681,6.9115,-27.5009,24.8612,-3.7979,59.9844,45.5,0.0313,2018/12/9 10:07
161,-0.0263,-6.9645,6.9115,-27.8137,24.942,-4.7485,59.9844,45.5,0.0313,2018/12/9 10:07
162,-0.0263,-6.9657,6.9044,-28.4287,24.1684,-3.3447,59.9844,45.5,0.0313,2018/12/9 10:07
163,-0.0267,-6.9657,6.9088,-28.8117,24.9954,-3.4058,59.9844,45.5,0.0313,2018/12/9 10:07
164,-0.0331,-6.9649,6.9104,-28.8849,24.0936,-3.5721,59.9844,45.5,0.0313,2018/12/9 10:07
165,-0.0295,-6.9673,6.9056,-27.8,24.9756,-4.0115,59.9844,45.5,0.0313,2018/12/9 10:07
166,-0.0279,-6.9653,6.9111,-28.4256,24.6811,-3.7369,59.9844,45.5,0.0313,2018/12/9 10:07
167,-0.0319,-6.9649,6.9076,-28.2639,24.5575,-3.7384,59.9844,45.5,0.0313,2018/12/9 10:07
168,-0.0311,-6.9641,6.9091,-28.3173,24.7574,-3.7415,59.9844,45.5,0.0313,2018/12/9 10:07
169,-0.0291,-6.9693,6.9044,-28.4363,24.5071,-3.3737,59.9844,45.5,0.0313,2018/12/9 10:07
170,-0.0207,-6.9725,6.9135,-28.8864,24.1821,-4.2404,59.9844,45.5,0.0313,2018/12/9 10:07
171,-0.0247,-6.9713,6.9056,-28.5202,24.3652,-4.4464,59.9844,45.5,0.0313,2018/12/9 10:07
172,-0.0319,-6.9681,6.9095,-28.5629,25.0992,-4.0649,59.9844,45.5,0.0313,2018/12/9 10:07
173,-0.0319,-6.9685,6.904,-28.2944,23.8571,-4.1046,59.9844,45.5,0.0313,2018/12/9 10:07
174,-0.0307,-6.9713,6.9048,-27.8412,24.5392,-4.4739,59.9844,45.5,0.0313,2018/12/9 10:07
175,-0.0331,-6.9661,6.9064,-28.9841,24.2691,-4.3442,59.9844,45.5,0.0313,2018/12/9 10:07
176,-0.0283,-6.9733,6.9095,-28.4332,24.6048,-3.4683,59.9844,45.5,0.0313,2018/12/9 10:07
177,-0.0299,-6.9701,6.9111,-27.8687,24.1165,-3.7109,59.9844,45.5,0.0313,2018/12/9 10:07
178,-0.0291,-6.9705,6.9123,-28.0762,24.7772,-4.0375,59.9844,45.5,0.0313,2018/12/9 10:07
179,-0.0295,-6.9653,6.9095,-28.1982,24.3835,-4.1199,59.9844,45.5,0.0313,2018/12/9 10:07
180,-0.0247,-6.9685,6.9056,-29.0329,24.5148,-3.9047,59.9844,45.5,0.0313,2018/12/9 10:07
181,-0.0335,-6.9669,6.9056,-28.1952,24.4522,-3.8925,59.9844,45.5,0.0313,2018/12/9 10:07
182,-0.0223,-6.9697,6.9068,-28.6209,24.2981,-4.1824,59.9844,45.5,0.0313,2018/12/9 10:07
183,-0.0299,-6.9681,6.906,-28.5339,24.2111,-3.1616,59.9844,45.5,0.0313,2018/12/9 10:07
184,-0.0255,-6.9665,6.9088,-28.2883,24.0265,-4.0207,59.9844,45.5,0.0313,2018/12/9 10:07
185,-0.0343,-6.9657,6.9095,-28.0518,24.7711,-4.1885,59.9844,45.5,0.0313,2018/12/9 10:07
186,-0.0263,-6.9645,6.908,-27.8641,24.3378,-4.1092,59.9844,45.5,0.0313,2018/12/9 10:07
187,-0.0235,-6.9689,6.9139,-28.421,24.1043,-4.071,59.9844,45.5,0.0313,2018/12/9 10:07
188,-0.0343,-6.9681,6.906,-28.0487,24.6018,-3.9856,59.9844,45.5,0.0313,2018/12/9 10:07
189,-0.0323,-6.9721,6.9076,-27.9984,24.8444,-3.7064,59.9844,45.5,0.0313,2018/12/9 10:07
190,-0.0323,-6.9713,6.9052,-28.5965,24.3286,-4.4113,59.9844,45.5,0.0313,2018/12/9 10:07
191,-0.0219,-6.9677,6.9068,-28.3829,24.6185,-3.7659,59.9844,45.5,0.0313,2018/12/9 10:07
192,-0.0279,-6.9689,6.91,-28.3539,24.1837,-4.6417,59.9844,45.5,0.0313,2018/12/9 10:07
193,-0.0267,-6.9693,6.9072,-28.389,24.8901,-3.9352,59.9844,45.5,0.0313,2018/12/9 10:07
194,-0.0327,-6.9693,6.91,-29.0176,24.6414,-3.8406,59.9844,45.5,0.0313,2018/12/9 10:07
195,-0.0259,-6.9637,6.9119,-27.9419,25.3632,-4.4556,59.9844,45.5,0.0313,2018/12/9 10:07
196,-0.0319,-6.9613,6.9056,-28.2333,25.029,-3.9642,59.9844,45.5,0.0313,2018/12/9 10:07
197,-0.0295,-6.9645,6.9084,-28.4546,25.2182,-4.1809,59.9844,45.5,0.0313,2018/12/9 10:07
198,-0.0299,-6.9649,6.9111,-28.3691,24.0387,-4.0955,59.9844,45.5,0.0313,2018/12/9 10:07
199,-0.0327,-6.9725,6.9072,-28.035,24.2035,-3.2288,59.9844,45.5,0.0313,2018/12/9 10:07
200,-0.0311,-6.9677,6.9052,-28.2837,25.1419,-3.6682,59.9844,45.5,0.0313,2018/12/9 10:07
201,-0.0319,-6.9681,6.9111,-28.3859,24.2981,-4.3549,59.9844,45.5,0.0313,2018/12/9 10:07
202,-0.0259,-6.9677,6.9119,-27.861,25.0183,-3.3752,59.9844,45.5,0.0313,2018/12/9 10:07
203,-0.0291,-6.9597,6.9108,-28.9764,24.3988,-3.8513,59.9844,45.5,0.0313,2018/12/9 10:07
204,-0.0303,-6.9697,6.9091,-28.5751,24.4904,-3.7018,59.9844,45.5,0.0313,2018/12/9 10:07
205,-0.0275,-6.9669,6.9072,-28.5339,24.2554,-3.5645,59.9844,45.5,0.0313,2018/12/9 10:07
206,-0.0271,-6.9701,6.9076,-27.8366,24.4095,-4.0237,59.9844,45.5,0.0313,2018/12/9 10:07
207,-0.0267,-6.9717,6.91,-28.1006,24.5255,-3.4302,59.9844,45.5,0.0313,2018/12/9 10:07
208,-0.0291,-6.9701,6.9084,-28.3859,24.5209,-3.5812,59.9844,45.5,0.0313,2018/12/9 10:07
209,-0.0307,-6.9681,6.9091,-27.6413,24.4202,-4.3213,59.9844,45.5,0.0313,2018/12/9 10:07
210,-0.0311,-6.9713,6.9024,-28.7964,24.4873,-3.952,59.9844,45.5,0.0313,2018/12/9 10:07
211,-0.0283,-6.9689,6.9028,-28.3417,24.4125,-4.5898,59.9844,45.5,0.0313,2018/12/9 10:07
212,-0.0275,-6.9641,6.9068,-27.9709,24.8642,-3.6514,59.9844,45.5,0.0313,2018/12/9 10:07
213,-0.0291,-6.9721,6.9099,-28.1082,24.4064,-4.0817,59.9844,45.5,0.0313,2018/12/9 10:07
214,-0.0295,-6.9689,6.9095,-27.9923,24.3744,-3.7476,59.9844,45.5,0.0313,2018/12/9 10:07
215,-0.0291,-6.9705,6.908,-27.858,24.6002,-3.6987,59.9844,45.5,0.0313,2018/12/9 10:07
216,-0.0251,-6.9697,6.9072,-28.5034,24.2447,-3.6041,59.9844,45.5,0.0313,2018/12/9 10:07
217,-0.0239,-6.9689,6.9076,-28.4714,23.8754,-4.1245,59.9844,45.5,0.0313,2018/12/9 10:07
218,-0.0275,-6.9677,6.908,-28.3951,24.5499,-3.8147,59.9844,45.5,0.0313,2018/12/9 10:07
219,-0.0295,-6.9665,6.9091,-28.0243,25.1114,-3.4378,59.9844,45.5,0.0313,2018/12/9 10:07
220,-0.0299,-6.9637,6.9099,-28.5217,24.4232,-3.9978,59.9844,45.5,0.0313,2018/12/9 10:07
221,-0.0279,-6.9717,6.9068,-28.7323,23.8602,-3.9688,59.9844,45.5,0.0313,2018/12/9 10:07
222,-0.0271,-6.9669,6.908,-28.2364,24.4232,-3.7628,59.9844,45.5,0.0313,2018/12/9 10:07
223,-0.0287,-6.9709,6.9084,-27.8931,24.791,-4.2587,59.9844,45.5,0.0313,2018/12/9 10:07
224,-0.0287,-6.9665,6.908,-28.0853,25.0748,-4.3045,59.9844,45.5,0.0313,2018/12/9 10:07
225,-0.0311,-6.9629,6.9139,-28.5446,24.4293,-4.0115,59.9844,45.5,0.0313,2018/12/9 10:07
226,-0.0251,-6.9689,6.9056,-27.977,24.4324,-2.5116,59.9844,45.5,0.0313,2018/12/9 10:07
227,-0.0271,-6.9677,6.9108,-28.2883,24.3759,-4.4846,59.9844,45.5,0.0313,2018/12/9 10:07
228,-0.0303,-6.9701,6.9103,-28.7125,24.8688,-3.569,59.9844,45.5156,0.0313,2018/12/9 10:07
229,-0.0283,-6.9661,6.9108,-28.1708,24.2096,-3.9993,59.9844,45.5156,0.0313,2018/12/9 10:07
230,-0.0307,-6.9677,6.9068,-28.8971,24.4492,-2.8214,59.9844,45.5156,0.0313,2018/12/9 10:07
231,-0.0299,-6.9681,6.9084,-28.2044,24.6613,-3.3112,59.9844,45.5156,0.0313,2018/12/9 10:07
232,-0.0279,-6.9665,6.908,-28.1555,23.8709,-3.4225,59.9844,45.5156,0.0313,2018/12/9 10:07
233,-0.0271,-6.9665,6.9108,-28.7582,24.2371,-4.0619,59.9844,45.5156,0.0313,2018/12/9 10:07
