Index,A0,A1,A2,M0,M1,M2,O0,O1,O2,Time
35,-0.0139,-6.9689,6.9016,-16.4276,32.7393,5.0415,30.2188,45.5156,0.0132,2018/12/9 10:06
36,-0.0111,-6.9661,6.9024,-15.9622,33.7555,4.7852,30.2188,45.5156,0.0132,2018/12/9 10:06
37,-0.0123,-6.9685,6.9016,-16.7191,32.5714,4.6844,30.2188,45.5156,0.0132,2018/12/9 10:06
38,-0.0187,-6.9673,6.9004,-16.7496,33.3389,4.6722,30.2188,45.5156,0.0132,2018/12/9 10:06
39,-0.0147,-6.9685,6.9032,-16.246,33.0277,5.2048,30.2188,45.5156,0.0132,2018/12/9 10:06
40,-0.0151,-6.9713,6.8996,-16.2415,33.6273,4.1824,30.2188,45.5156,0.0132,2018/12/9 10:06
41,-0.0167,-6.9701,6.9012,-17.2073,32.9285,4.5822,30.2188,45.5156,0.0132,2018/12/9 10:06
42,-0.0143,-6.9657,6.9056,-16.5482,33.313,4.9652,30.2188,45.5156,0.0132,2018/12/9 10:06
43,-0.0139,-6.9685,6.8996,-16.7938,32.9315,5.0217,30.2188,45.5156,0.0132,2018/12/9 10:06
44,-0.0107,-6.9637,6.9052,-16.2903,33.3572,4.6005,30.2188,45.5156,0.0132,2018/12/9 10:06
45,-0.0199,-6.9673,6.9,-16.4246,32.8842,4.2587,30.2188,45.5156,0.0132,2018/12/9 10:06
46,-0.0167,-6.9657,6.8968,-16.7633,32.8842,4.9622,30.2188,45.5156,0.0132,2018/12/9 10:06
47,-0.0159,-6.9705,6.9016,-16.4093,32.8079,4.6982,30.2188,45.5156,0.0132,2018/12/9 10:06
48,-0.0151,-6.9717,6.9048,-16.7481,32.5623,4.9942,30.2188,45.5156,0.0132,2018/12/9 10:06
49,-0.0131,-6.9705,6.9036,-16.6702,32.7286,4.9835,30.2188,45.5156,0.0132,2018/12/9 10:06
50,-0.0151,-6.9669,6.9008,-16.2521,33.9432,4.4144,30.2188,45.5156,0.0132,2018/12/9 10:06
51,-0.0119,-6.9689,6.9056,-16.3803,33.2306,4.5609,30.2188,45.5156,0.0132,2018/12/9 10:06
52,-0.0147,-6.9657,6.9064,-16.4032,33.3008,4.1885,30.2188,45.5156,0.0132,2018/12/9 10:06
53,-0.0135,-6.9745,6.908,-16.2552,33.1314,5.2185,30.2188,45.5156,0.0132,2018/12/9 10:06
54,-0.0163,-6.9701,6.9008,-16.359,33.5663,4.6814,30.2188,45.5156,0.0132,2018/12/9 10:06
55,-0.0195,-6.9717,6.9036,-16.0309,33.1116,5.1376,30.2188,45.5156,0.0132,2018/12/9 10:06
56,-0.0223,-6.9653,6.9008,-16.4627,32.9956,4.9942,30.2188,45.5156,0.0132,2018/12/9 10:06
57,-0.0159,-6.9677,6.9008,-16.2003,33.2382,4.7318,30.2188,45.5156,0.0132,2018/12/9 10:06
58,-0.0107,-6.9669,6.9028,-16.7313,33.5938,5.4916,30.2188,45.5156,0.0132,2018/12/9 10:06
59,-0.0163,-6.9677,6.9119,-16.1652,33.5983,4.538,30.2188,45.5156,0.0132,2018/12/9 10:06
60,-0.0143,-6.9673,6.9024,-17.2333,32.3273,4.5364,30.2188,45.5156,0.0132,2018/12/9 10:06
61,-0.0123,-6.9681,6.9091,-16.7831,33.4396,4.5914,30.2188,45.5156,0.0132,2018/12/9 10:06
62,-0.0159,-6.9685,6.908,-17.0853,33.2535,4.8782,30.2188,45.5156,0.0132,2018/12/9 10:06
63,-0.0147,-6.9673,6.9084,-16.8213,33.1192,4.4632,30.2188,45.5156,0.0132,2018/12/9 10:06
64,-0.0167,-6.9709,6.9072,-17.1692,32.132,4.3137,30.2188,45.5156,0.0132,2018/12/9 10:06
65,-0.0155,-6.9653,6.9044,-17.2882,32.4585,4.8889,30.2188,45.5156,0.0132,2018/12/9 10:06
66,-0.0127,-6.9717,6.9028,-16.4078,33.5083,4.7409,30.2188,45.5156,0.0132,2018/12/9 10:06
67,-0.0147,-6.9689,6.9036,-16.0339,32.7698,4.6936,30.2188,45.5156,0.0132,2018/12/9 10:06
68,-0.0123,-6.9689,6.904,-16.359,33.2123,4.0665,30.2188,45.5156,0.0132,2018/12/9 10:06
69,-0.0187,-6.9741,6.9004,-16.7313,33.342,4.6448,30.2188,45.5156,0.0132,2018/12/9 10:06
70,-0.0155,-6.9721,6.9056,-16.5146,33.4137,4.6875,30.2188,45.5156,0.0132,2018/12/9 10:06
71,-0.0151,-6.9705,6.8984,-16.571,33.1696,4.9728,30.2188,45.5156,0.0132,2018/12/9 10:06
72,-0.0147,-6.9681,6.9036,-16.6138,33.2718,4.4998,30.2188,45.5156,0.0132,2018/12/9 10:06
73,-0.0167,-6.9669,6.9036,-16.4139,33.519,4.3884,30.2188,45.5156,0.0132,2018/12/9 10:06
74,-0.0131,-6.9709,6.9032,-16.7908,33.3954,4.3762,30.2188,45.5156,0.0132,2018/12/9 10:06
75,-0.0179,-6.9673,6.9012,-17.1997,32.8369,4.1412,30.2188,45.5156,0.0132,2018/12/9 10:06
76,-0.0175,-6.9677,6.9064,-16.4414,33.4702,5.1956,30.2188,45.5156,0.0132,2018/12/9 10:06
77,-0.0191,-6.9661,6.9079,-16.568,33.5419,4.6402,30.2188,45.5156,0.0132,2018/12/9 10:06
78,-0.0155,-6.9625,6.9048,-16.6184,33.0368,4.483,30.2188,45.5156,0.0132,2018/12/9 10:06
79,-0.0151,-6.9701,6.9032,-16.7999,33.4564,5.6961,30.2188,45.5156,0.0132,2018/12/9 10:06
80,-0.0139,-6.9697,6.9028,-16.2674,32.8903,4.5944,30.2188,45.5156,0.0132,2018/12/9 10:06
81,-0.0167,-6.9677,6.9052,-16.7694,34.0363,4.837,30.2188,45.5156,0.0132,2018/12/9 10:06
82,-0.0143,-6.9685,6.9068,-16.6626,33.0368,4.1107,30.2188,45.5156,0.0132,2018/12/9 10:06
83,-0.0195,-6.9713,6.9028,-16.7099,32.9407,4.8691,30.2188,45.5156,0.0132,2018/12/9 10:06
84,-0.0115,-6.9681,6.9044,-16.5283,33.5327,4.7653,30.2188,45.5156,0.0132,2018/12/9 10:06
85,-0.0147,-6.9669,6.9072,-17.2272,32.5928,4.9454,30.2188,45.5156,0.0132,2018/12/9 10:06
86,-0.0131,-6.9681,6.904,-16.4505,33.2489,5.2032,30.2188,45.5156,0.0132,2018/12/9 10:06
87,-0.0155,-6.9705,6.8992,-16.7267,33.4732,4.9805,30.2188,45.5156,0.0132,2018/12/9 10:06
88,-0.0119,-6.9689,6.904,-15.8249,33.1116,4.9622,30.2188,45.5156,0.0132,2018/12/9 10:06
89,-0.0159,-6.9669,6.9044,-16.3757,32.9117,4.7104,30.2188,45.5156,0.0132,2018/12/9 10:06
90,-0.0167,-6.9725,6.9032,-16.1881,33.1924,4.7012,30.2188,45.5156,0.0132,2018/12/9 10:06
91,-0.0179,-6.9661,6.9044,-16.3467,33.284,4.921,30.2188,45.5156,0.0132,2018/12/9 10:06
92,-0.0159,-6.9673,6.9052,-17.2775,33.194,5.1132,30.2188,45.5156,0.0132,2018/12/9 10:06
93,-0.0183,-6.9609,6.9052,-15.831,32.9544,4.8965,30.2188,45.5156,0.0132,2018/12/9 10:06
94,-0.0159,-6.9601,6.904,-16.4017,33.3252,3.9612,30.2188,45.5156,0.0132,2018/12/9 10:06
95,-0.0143,-6.9673,6.9028,-16.7923,33.1696,5.0507,30.2188,45.5156,0.0132,2018/12/9 10:06
96,-0.0111,-6.9737,6.9072,-16.806,33.7433,4.335,30.2188,45.5156,0.0132,2018/12/9 10:06
97,-0.0135,-6.9625,6.9056,-16.4093,33.3481,5.2658,30.2188,45.5156,0.0132,2018/12/9 10:06
98,-0.0203,-6.9693,6.9068,-16.8442,33.1055,4.2679,30.2188,45.5156,0.0132,2018/12/9 10:06
99,-0.0147,-6.9677,6.9068,-16.2338,32.9269,4.6433,30.2188,45.5156,0.0132,2018/12/9 10:06
100,-0.0171,-6.9641,6.8984,-16.6565,33.0399,4.9988,30.2188,45.5156,0.0132,2018/12/9 10:06
101,-0.0131,-6.9705,6.9072,-16.7358,33.2748,5.0323,30.2188,45.5156,0.0132,2018/12/9 10:06
102,-0.0187,-6.9645,6.9056,-16.6275,33.5297,5.2414,30.2188,45.5156,0.0132,2018/12/9 10:06
103,-0.0155,-6.9649,6.9028,-16.6702,33.316,4.657,30.2188,45.5156,0.0132,2018/12/9 10:06
104,-0.0147,-6.9653,6.9028,-16.5421,34.0805,5.3284,30.2188,45.5156,0.0132,2018/12/9 10:06
105,-0.0119,-6.9625,6.9052,-15.8249,33.8074,4.2923,30.2188,45.5156,0.0132,2018/12/9 10:06
106,-0.0127,-6.9653,6.9036,-16.2827,33.8944,5.4581,30.2188,45.5156,0.0132,2018/12/9 10:06
107,-0.0187,-6.9669,6.9048,-16.2369,33.1802,5.3131,30.2188,45.5156,0.0132,2018/12/9 10:06
108,-0.0163,-6.9645,6.9084,-16.1255,32.2968,4.7485,30.2188,45.5156,0.0132,2018/12/9 10:06
109,-0.0171,-6.9653,6.9064,-16.7847,33.3344,4.8218,30.2188,45.5156,0.0132,2018/12/9 10:06
110,-0.0211,-6.9733,6.9008,-16.8228,33.0338,3.9764,30.2188,45.5156,0.0132,2018/12/9 10:06
111,-0.0179,-6.9677,6.9068,-16.0309,32.8659,5.1178,30.2188,45.5156,0.0132,2018/12/9 10:06
112,-0.0147,-6.9641,6.9064,-16.9815,32.93,4.9255,30.2188,45.5156,0.0132,2018/12/9 10:06
113,-0.0131,-6.9641,6.9044,-16.2277,33.4976,4.4861,30.2188,45.5156,0.0132,2018/12/9 10:06
114,-0.0135,-6.9669,6.9099,-16.2216,33.2199,4.6967,30.2188,45.5156,0.0132,2018/12/9 10:06
115,-0.0175,-6.9629,6.902,-16.3574,33.3481,5.1193,30.2188,45.5156,0.0132,2018/12/9 10:06
116,-0.0175,-6.9657,6.9091,-16.6748,33.4198,5.275,30.2188,45.5156,0.0132,2018/12/9 10:06
117,-0.0167,-6.9673,6.9048,-16.1972,33.1192,4.7897,30.2188,45.5156,0.0132,2018/12/9 10:06
118,-0.0155,-6.9633,6.9032,-16.7572,33.2703,4.2709,30.2188,45.5156,0.0132,2018/12/9 10:06
119,-0.0191,-6.9689,6.9084,-16.6107,34.2255,4.3808,30.2188,45.5156,0.0132,2018/12/9 10:06
120,-0.0131,-6.9661,6.908,-16.5878,33.5709,4.184,30.2188,45.5156,0.0132,2018/12/9 10:06
121,-0.0175,-6.9713,6.9012,-16.2811,33.9127,4.9454,30.2188,45.5156,0.0132,2018/12/9 10:06
122,-0.0151,-6.9697,6.9088,-16.6916,34.0988,4.8798,30.2188,45.5156,0.0132,2018/12/9 10:06
123,-0.0171,-6.9629,6.9048,-15.9409,33.3923,4.8981,30.2188,45.5156,0.0132,2018/12/9 10:06
124,-0.0219,-6.9661,6.9056,-16.4307,33.2367,4.2999,30.2188,45.5156,0.0132,2018/12/9 10:06
125,-0.0151,-6.9661,6.9056,-16.4307,33.2367,4.2999,30.2188,45.5156,0.0132,2018/12/9 10:06
126,-0.0096,-6.9641,6.9056,-16.7618,32.8613,4.3304,30.2188,45.5156,0.0132,2018/12/9 10:06
127,-0.0155,-6.9677,6.9068,-16.6596,33.0002,4.3564,30.2188,45.5156,0.0132,2018/12/9 10:06
128,-0.0139,-6.9701,6.9036,-16.4551,33.3344,3.923,30.2188,45.5156,0.0132,2018/12/9 10:06
129,-0.0155,-6.9617,6.9052,-17.0685,33.4518,4.0421,30.2188,45.5156,0.0132,2018/12/9 10:06
130,-0.0191,-6.9669,6.9068,-16.185,33.4106,5.0598,30.2188,45.5156,0.0132,2018/12/9 10:06
131,-0.0163,-6.9673,6.906,-16.0111,33.1924,4.6692,30.2188,45.5156,0.0132,2018/12/9 10:06
132,-0.0139,-6.9625,6.9052,-15.9699,33.6487,4.6997,30.2188,45.5156,0.0132,2018/12/9 10:06
133,-0.0171,-6.9709,6.9076,-16.7587,33.3771,4.3137,30.2188,45.5156,0.0132,2018/12/9 10:06
134,-0.0163,-6.9609,6.9036,-16.2674,33.2336,4.5914,30.2188,45.5156,0.0132,2018/12/9 10:06
135,-0.0167,-6.9705,6.9032,-17.2531,33.5587,4.248,30.2188,45.5156,0.0132,2018/12/9 10:06
136,-0.0223,-6.9681,6.9032,-16.2811,33.3817,4.2862,30.2188,45.5156,0.0132,2018/12/9 10:06
137,-0.0155,-6.9657,6.9056,-16.922,33.1467,4.5959,30.2188,45.5156,0.0132,2018/12/9 10:06
138,-0.0123,-6.9625,6.9088,-16.6351,33.3847,4.9561,30.2188,45.5156,0.0132,2018/12/9 10:06
139,-0.0175,-6.9705,6.906,-16.1224,33.3908,5.0323,30.2031,45.5156,0.0132,2018/12/9 10:06
140,-0.0143,-6.9665,6.9032,-16.713,33.4457,4.9149,30.2031,45.5156,0.0132,2018/12/9 10:06
141,-0.0163,-6.9641,6.9072,-15.7959,33.3328,4.6326,30.2031,45.5156,0.0132,2018/12/9 10:06
142,-0.0123,-6.9629,6.9072,-16.42,33.8318,4.9912,30.2031,45.5156,0.0132,2018/12/9 10:06
143,-0.0151,-6.9657,6.9052,-16.7526,34.1675,5.5664,30.2031,45.5156,0.0132,2018/12/9 10:06
144,-0.0159,-6.9633,6.904,-16.9281,32.8751,4.6356,30.2031,45.5156,0.0132,2018/12/9 10:06
145,-0.0116,-6.9669,6.9095,-16.5268,33.6975,4.4205,30.2031,45.5156,0.0132,2018/12/9 10:06
146,-0.0163,-6.9689,6.9032,-16.2964,32.9758,4.3701,30.2031,45.5156,0.0132,2018/12/9 10:06
147,-0.0139,-6.9669,6.906,-16.2262,33.4595,4.7623,30.2031,45.5156,0.0132,2018/12/9 10:06
148,-0.0119,-6.9641,6.9091,-16.42,32.5821,4.3396,30.2031,45.5156,0.0132,2018/12/9 10:06
149,-0.0163,-6.9645,6.904,-16.5268,33.1482,4.2206,30.2031,45.5156,0.0132,2018/12/9 10:06
150,-0.0159,-6.9669,6.9008,-16.9586,33.0689,5.2704,30.2031,45.5156,0.0132,2018/12/9 10:06
151,-0.0119,-6.9629,6.9044,-17.1875,33.2047,4.4327,30.2031,45.5156,0.0132,2018/12/9 10:06
152,-0.0135,-6.9633,6.9064,-16.1911,33.107,4.422,30.2031,45.5156,0.0132,2018/12/9 10:06
153,-0.0191,-6.9657,6.9024,-16.7831,33.2459,3.7476,30.2031,45.5156,0.0132,2018/12/9 10:06
154,-0.0195,-6.9685,6.9032,-16.5085,32.2708,4.8813,30.2031,45.5156,0.0132,2018/12/9 10:06
155,-0.0171,-6.9641,6.9084,-16.9876,32.7271,4.068,30.2031,45.5156,0.0132,2018/12/9 10:06
156,-0.0131,-6.9705,6.9048,-16.3666,33.3908,5.0201,30.2031,45.5156,0.0132,2018/12/9 10:06
157,-0.0195,-6.9689,6.9064,-16.6931,32.8095,5.1392,30.2031,45.5156,0.0132,2018/12/9 10:06
158,-0.0199,-6.9665,6.9072,-16.1285,33.5083,4.6814,30.2031,45.5156,0.0132,2018/12/9 10:06
159,-0.0171,-6.9673,6.9052,-16.5665,33.2321,4.4846,30.2031,45.5156,0.0132,2018/12/9 10:06
160,-0.0211,-6.9677,6.9068,-16.7877,33.6563,4.4952,30.2031,45.5156,0.0132,2018/12/9 10:06
161,-0.0167,-6.9717,6.9068,-16.9251,33.2947,4.7256,30.2031,45.5156,0.0132,2018/12/9 10:06
162,-0.0116,-6.9641,6.9068,-16.716,33.1223,4.2374,30.2031,45.5156,0.0132,2018/12/9 10:06
163,-0.0211,-6.9665,6.9088,-16.6046,33.1116,4.5593,30.2031,45.5156,0.0132,2018/12/9 10:06
164,-0.0183,-6.9653,6.9095,-17.2043,32.3776,4.5792,30.2031,45.5156,0.0132,2018/12/9 10:06
165,-0.0175,-6.9701,6.9064,-16.6718,33.5022,4.7256,30.2031,45.5156,0.0132,2018/12/9 10:06
166,-0.0179,-6.9713,6.904,-16.7923,33.2092,4.8126,30.2031,45.5156,0.0132,2018/12/9 10:06
167,-0.0123,-6.9649,6.9032,-16.9281,33.0368,5.0522,30.2031,45.5156,0.0132,2018/12/9 10:06
168,-0.0139,-6.9629,6.906,-16.6184,33.3206,3.9444,30.2031,45.5156,0.0132,2018/12/9 10:06
169,-0.0083,-6.9709,6.9052,-17.1112,33.0231,4.2175,30.2031,45.5156,0.0132,2018/12/9 10:06
170,-0.0139,-6.9709,6.9024,-16.8686,33.2825,4.5425,30.2031,45.5156,0.0132,2018/12/9 10:06
171,-0.0159,-6.9697,6.9068,-16.7954,33.1207,4.5303,30.2031,45.5156,0.0132,2018/12/9 10:06
172,-0.0207,-6.9645,6.9056,-16.6916,33.5388,4.4235,30.2031,45.5156,0.0132,2018/12/9 10:06
173,-0.0155,-6.9685,6.9095,-17.1509,33.2214,4.2801,30.2031,45.5156,0.0132,2018/12/9 10:06
174,-0.0171,-6.9709,6.9076,-16.7877,33.4061,4.6066,30.2031,45.5156,0.0132,2018/12/9 10:06
175,-0.0183,-6.9657,6.904,-16.449,33.2855,4.1794,30.2031,45.5156,0.0132,2018/12/9 10:06
average,-0.015605714,-6.967245143,6.904465143,-16.56302914,33.21264743,4.654322857,30.216372,45.5156,0.0132,
