Index,A0,A1,A2,M0,M1,M2,O0,O1,O2,Time
151,-0.0367,-6.9953,6.8912,16.5527,-5.6625,-35.4813,211,45.6094,-0.2656,2018/12/9 10:11
152,-0.0379,-6.9901,6.8912,16.5299,-5.7037,-35.5042,211,45.6094,-0.2656,2018/12/9 10:11
153,-0.0395,-7.0016,6.89,16.8579,-5.3741,-35.8032,211,45.6094,-0.2656,2018/12/9 10:11
154,-0.0391,-6.9941,6.8896,16.6565,-5.1987,-35.8154,211,45.6094,-0.2656,2018/12/9 10:11
155,-0.0431,-6.9921,6.8916,17.2058,-4.9774,-35.4355,211,45.6094,-0.2656,2018/12/9 10:11
156,-0.0387,-6.9969,6.8856,16.8198,-5.1163,-35.9833,211,45.6094,-0.2656,2018/12/9 10:11
157,-0.0371,-6.9957,6.8892,16.7801,-5.5557,-35.9085,211,45.6094,-0.2656,2018/12/9 10:11
158,-0.0395,-6.9996,6.8944,16.6946,-5.426,-35.6278,211,45.6094,-0.2656,2018/12/9 10:11
159,-0.0343,-6.9977,6.89,16.5741,-5.661,-36.4899,211,45.6094,-0.2656,2018/12/9 10:11
160,-0.0351,-6.9957,6.888,16.5466,-5.043,-35.968,211,45.6094,-0.2656,2018/12/9 10:11
161,-0.0351,-6.9957,6.888,16.9113,-4.5715,-35.1379,211,45.6094,-0.2813,2018/12/9 10:11
162,-0.0403,-6.9993,6.8896,16.5085,-5.9296,-35.5103,211,45.6094,-0.2813,2018/12/9 10:11
163,-0.0319,-6.9993,6.8884,17.3264,-5.6549,-35.0525,211,45.6094,-0.2813,2018/12/9 10:11
164,-0.0435,-7.0004,6.8856,16.4627,-5.0293,-35.9192,211,45.6094,-0.2813,2018/12/9 10:11
165,-0.0399,-7.0008,6.8856,16.8884,-5.1147,-35.6247,211,45.6094,-0.2813,2018/12/9 10:11
166,-0.0423,-6.9941,6.888,16.7175,-5.1727,-35.7071,211,45.6094,-0.2813,2018/12/9 10:11
167,-0.0355,-6.9996,6.886,16.423,-5.069,-36.0992,211,45.6094,-0.2813,2018/12/9 10:11
168,-0.0379,-7.0036,6.882,16.1881,-5.4199,-35.9177,211,45.6094,-0.2813,2018/12/9 10:11
169,-0.0379,-6.9965,6.8852,16.4642,-5.2292,-35.9787,211,45.6094,-0.2813,2018/12/9 10:11
170,-0.0427,-6.9949,6.8892,17.2745,-5.3513,-35.2005,211,45.6094,-0.2813,2018/12/9 10:11
171,-0.0331,-6.9984,6.8876,16.8442,-4.9606,-35.3378,211,45.6094,-0.2813,2018/12/9 10:11
172,-0.0395,-6.9945,6.8896,16.449,-5.2979,-36.4548,211,45.6094,-0.2813,2018/12/9 10:11
173,-0.0455,-7.0013,6.8872,16.8304,-5.6412,-36.5936,211,45.6094,-0.2813,2018/12/9 10:11
174,-0.0419,-6.9933,6.8876,16.8732,-4.9622,-35.4919,211,45.6094,-0.2813,2018/12/9 10:11
average,-0.039235057,-6.997310345,6.888381609,16.86137069,-5.279673563,-35.59975977,211.0066345,45.60904138,-0.266863218,
