Index,A0,A1,A2,M0,M1,M2,O0,O1,O2,Time
25,-0.0267,-7,6.8868,28.6545,3.0579,-27.5162,241.375,45.6875,-0.1719,2018/12/9 10:11
26,-0.0299,-6.9945,6.8896,29.2603,3.5355,-27.1149,241.375,45.6875,-0.1719,2018/12/9 10:11
27,-0.0295,-6.9989,6.8908,29.1412,3.331,-26.799,241.375,45.6875,-0.1719,2018/12/9 10:11
28,-0.0299,-6.9973,6.8876,28.9825,2.7115,-26.712,241.375,45.6875,-0.1719,2018/12/9 10:11
29,-0.0259,-6.9953,6.8936,28.8818,2.6306,-26.8799,241.375,45.6875,-0.1719,2018/12/9 10:11
30,-0.0299,-6.9937,6.8848,28.8895,3.4393,-27.1118,241.375,45.6875,-0.1719,2018/12/9 10:11
31,-0.0319,-6.9969,6.8852,29.1824,3.2196,-26.9699,241.375,45.6875,-0.1719,2018/12/9 10:11
32,-0.0263,-6.9945,6.8852,28.6453,2.8793,-26.6052,241.375,45.6875,-0.1719,2018/12/9 10:11
33,-0.0355,-6.9965,6.888,29.0604,3.0319,-27.8702,241.375,45.6875,-0.1719,2018/12/9 10:11
34,-0.0255,-6.9977,6.8868,28.862,3.6438,-26.9775,241.375,45.6875,-0.1719,2018/12/9 10:11
35,-0.0283,-6.9969,6.8908,28.5873,3.6087,-26.6007,241.375,45.6875,-0.1719,2018/12/9 10:11
36,-0.0311,-6.9925,6.8868,28.6606,3.6835,-26.9867,241.375,45.6875,-0.1719,2018/12/9 10:11
37,-0.0247,-6.9989,6.8864,28.5751,3.5995,-26.6205,241.375,45.6875,-0.1719,2018/12/9 10:11
38,-0.0279,-6.9996,6.886,29.2404,2.9709,-26.7777,241.375,45.6875,-0.1719,2018/12/9 10:11
39,-0.0287,-6.9953,6.888,28.2166,3.3432,-27.42,241.375,45.6875,-0.1719,2018/12/9 10:11
40,-0.0303,-7.002,6.888,27.9785,3.6407,-26.9943,241.375,45.6875,-0.1719,2018/12/9 10:11
41,-0.0287,-6.9933,6.8864,28.5248,3.0472,-26.9638,241.375,45.6875,-0.1719,2018/12/9 10:11
42,-0.0287,-6.9941,6.8852,28.5553,2.9984,-26.9928,241.375,45.6875,-0.1719,2018/12/9 10:11
43,-0.0259,-7.0004,6.8936,29.1153,3.476,-26.9104,241.375,45.6875,-0.1719,2018/12/9 10:11
44,-0.0271,-6.9953,6.888,28.9459,3.1921,-26.7075,241.375,45.6875,-0.1875,2018/12/9 10:11
45,-0.0295,-6.9973,6.8868,28.4088,2.9282,-26.4099,241.375,45.6875,-0.1875,2018/12/9 10:11
46,-0.0335,-6.9949,6.8924,28.392,3.4744,-27.153,241.375,45.6875,-0.1875,2018/12/9 10:11
47,-0.0255,-6.9957,6.886,28.9002,3.1525,-27.9175,241.375,45.6875,-0.1875,2018/12/9 10:11
48,-0.0291,-7.002,6.8876,28.775,3.1723,-26.799,241.375,45.6875,-0.1875,2018/12/9 10:11
49,-0.0307,-6.9988,6.8916,29.1916,3.1021,-26.9592,241.375,45.6875,-0.1875,2018/12/9 10:11
50,-0.0251,-6.998,6.8836,27.9923,2.9785,-27.1271,241.375,45.6875,-0.1875,2018/12/9 10:11
51,-0.0331,-6.9949,6.8864,28.6713,3.3401,-27.2202,241.375,45.6875,-0.1875,2018/12/9 10:11
52,-0.0307,-6.9996,6.8832,28.4287,2.8122,-26.825,241.375,45.6875,-0.1875,2018/12/9 10:11
53,-0.0311,-6.9973,6.8872,28.6942,2.4551,-27.6337,241.375,45.6875,-0.1875,2018/12/9 10:11
54,-0.0323,-6.9921,6.8848,28.7399,3.6789,-26.8784,241.375,45.6875,-0.1875,2018/12/9 10:11
55,-0.0307,-6.9913,6.8824,28.6392,2.861,-26.9867,241.375,45.6875,-0.1875,2018/12/9 10:11
56,-0.0283,-6.9984,6.8876,29.0268,3.7399,-26.8814,241.375,45.6875,-0.1875,2018/12/9 10:11
57,-0.0311,-7,6.8904,28.6469,3.1418,-27.8885,241.375,45.6875,-0.1875,2018/12/9 10:11
58,-0.0279,-6.9945,6.8892,28.83,3.2227,-26.976,241.375,45.6875,-0.1875,2018/12/9 10:11
59,-0.0307,-6.9969,6.8868,27.9785,2.9785,-26.9791,241.375,45.6875,-0.1875,2018/12/9 10:11
60,-0.0299,-6.9965,6.8856,29.1306,3.5004,-27.1149,241.375,45.6875,-0.1875,2018/12/9 10:11
61,-0.0299,-6.9913,6.8868,28.6469,3.1906,-27.5665,241.375,45.6875,-0.1875,2018/12/9 10:11
62,-0.0267,-6.9929,6.8904,28.6667,3.1006,-27.2492,241.375,45.6875,-0.1875,2018/12/9 10:11
63,-0.0315,-7.0024,6.8908,29.0253,3.3401,-26.2543,241.375,45.6875,-0.1875,2018/12/9 10:11
64,-0.0331,-6.9957,6.8868,29.1061,3.5309,-27.3987,241.375,45.6875,-0.1875,2018/12/9 10:11
65,-0.0239,-6.996,6.8864,27.9175,2.832,-26.973,241.375,45.6875,-0.1875,2018/12/9 10:11
66,-0.0315,-6.9969,6.89,28.4607,3.3173,-26.6113,241.375,45.6875,-0.1875,2018/12/9 10:11
67,-0.0263,-7.0008,6.8908,28.7949,2.9266,-27.7435,241.375,45.6875,-0.1875,2018/12/9 10:11
68,-0.0307,-6.9969,6.8872,28.5111,2.9282,-26.8417,241.375,45.6875,-0.1875,2018/12/9 10:11
69,-0.0307,-6.9969,6.8872,28.8452,2.8564,-26.8112,241.375,45.6875,-0.1875,2018/12/9 10:11
70,-0.0307,-6.998,6.8872,29.277,3.3905,-27.2659,241.375,45.7031,-0.1875,2018/12/9 10:11
71,-0.0287,-6.996,6.884,29.3778,3.3905,-26.4725,241.375,45.7031,-0.1875,2018/12/9 10:11
72,-0.0279,-6.996,6.8904,28.8666,3.0975,-27.5162,241.375,45.7031,-0.1875,2018/12/9 10:11
73,-0.0311,-7,6.8916,28.6774,2.8458,-27.5208,241.375,45.7031,-0.1875,2018/12/9 10:11
74,-0.0299,-6.9929,6.8888,28.6194,3.7857,-26.8631,241.375,45.7031,-0.1875,2018/12/9 10:11
75,-0.0335,-6.9957,6.8892,28.4683,3.038,-27.33,241.375,45.7031,-0.1875,2018/12/9 10:11
76,-0.0303,-7,6.8864,28.5263,3.595,-26.9058,241.375,45.7031,-0.1875,2018/12/9 10:11
77,-0.0279,-6.9937,6.888,28.7293,3.1845,-26.973,241.375,45.7031,-0.1875,2018/12/9 10:11
78,-0.0279,-6.998,6.8864,28.5812,3.154,-27.2507,241.375,45.7031,-0.1875,2018/12/9 10:11
79,-0.0339,-6.9973,6.8904,28.92,3.6331,-26.8219,241.375,45.7031,-0.1875,2018/12/9 10:11
80,-0.0307,-6.9989,6.8864,29.0482,3.5904,-27.5955,241.375,45.7031,-0.1875,2018/12/9 10:11
81,-0.0255,-6.998,6.8876,28.2211,2.3758,-26.976,241.375,45.7031,-0.1875,2018/12/9 10:11
82,-0.0315,-6.9953,6.8892,28.6606,3.1143,-26.1063,241.375,45.7031,-0.1875,2018/12/9 10:11
83,-0.0287,-6.996,6.8892,29.2572,3.2181,-27.2965,241.375,45.7031,-0.1875,2018/12/9 10:11
84,-0.0315,-6.996,6.8936,29.4006,2.8839,-27.6932,241.375,45.7031,-0.1875,2018/12/9 10:11
85,-0.0295,-7.0004,6.8884,29.0756,3.2516,-26.9516,241.375,45.7031,-0.1875,2018/12/9 10:11
86,-0.0271,-6.998,6.8892,28.7979,3.5278,-27.0721,241.375,45.7031,-0.1875,2018/12/9 10:11
87,-0.0299,-6.9984,6.8876,28.299,3.4714,-26.6037,241.375,45.7031,-0.1875,2018/12/9 10:11
88,-0.0291,-6.9957,6.8892,28.5339,3.0502,-27.5375,241.375,45.7031,-0.1875,2018/12/9 10:11
89,-0.0271,-6.9937,6.8868,29.0482,3.2181,-27.0081,241.375,45.7031,-0.1875,2018/12/9 10:11
90,-0.0291,-6.9989,6.8852,28.1067,3.4698,-27.3254,241.375,45.7031,-0.1875,2018/12/9 10:11
91,-0.0311,-6.9969,6.8864,29.0192,3.1937,-27.6398,241.375,45.7031,-0.1875,2018/12/9 10:11
92,-0.0219,-6.9984,6.8924,29.1229,3.3737,-27.4338,241.375,45.7031,-0.1875,2018/12/9 10:11
93,-0.0271,-7,6.8916,28.9124,3.0716,-27.7313,241.375,45.7031,-0.1875,2018/12/9 10:11
94,-0.0259,-7.0044,6.8852,28.9215,3.0609,-27.5147,241.375,45.7031,-0.1875,2018/12/9 10:11
95,-0.0271,-7.0008,6.8884,28.7888,2.6886,-27.1011,241.375,45.7031,-0.1875,2018/12/9 10:11
96,-0.0247,-6.9965,6.892,28.3417,3.1982,-27.9495,241.375,45.7031,-0.1875,2018/12/9 10:11
97,-0.0243,-6.9984,6.8908,28.4683,3.0731,-27.0386,241.375,45.7031,-0.1875,2018/12/9 10:11
98,-0.0271,-6.9957,6.8872,28.9047,3.5019,-27.7069,241.375,45.7031,-0.1875,2018/12/9 10:11
99,-0.0251,-6.9984,6.8884,28.3157,2.9846,-27.2415,241.375,45.7031,-0.1875,2018/12/9 10:11
100,-0.0271,-6.996,6.888,28.3508,3.5645,-27.1561,241.375,45.7031,-0.1875,2018/12/9 10:11
101,-0.0311,-6.9941,6.8884,28.4531,2.9449,-26.799,241.375,45.7031,-0.1875,2018/12/9 10:11
102,-0.0331,-6.9945,6.888,28.3814,3.3417,-26.59,241.375,45.7031,-0.1875,2018/12/9 10:11
103,-0.0323,-6.9941,6.8896,28.4653,2.9968,-27.1637,241.375,45.7031,-0.1875,2018/12/9 10:11
104,-0.0279,-7.0008,6.8924,28.5172,3.6942,-27.6474,241.375,45.7031,-0.1875,2018/12/9 10:11
105,-0.0307,-6.9925,6.8916,29.2938,3.511,-27.1469,241.375,45.7031,-0.1875,2018/12/9 10:11
106,-0.0287,-6.9941,6.8832,28.0869,2.9572,-27.5131,241.375,45.7031,-0.1875,2018/12/9 10:11
107,-0.0323,-6.9969,6.8884,28.244,2.9327,-27.9877,241.375,45.7031,-0.1875,2018/12/9 10:11
108,-0.0319,-6.9929,6.8868,28.3875,3.2074,-27.919,241.375,45.7031,-0.1875,2018/12/9 10:11
109,-0.0303,-6.9977,6.8876,28.5812,2.9587,-27.5589,241.375,45.7031,-0.1875,2018/12/9 10:11
110,-0.0315,-6.9917,6.8892,28.2974,3.2364,-27.5803,241.375,45.7031,-0.1875,2018/12/9 10:11
111,-0.0291,-6.9945,6.8872,28.6255,3.0808,-26.9684,241.375,45.7031,-0.1875,2018/12/9 10:11
112,-0.0319,-6.996,6.892,28.6789,3.6636,-27.1606,241.375,45.7031,-0.1875,2018/12/9 10:11
113,-0.0319,-6.998,6.8904,28.6453,3.302,-27.0844,241.375,45.7031,-0.1875,2018/12/9 10:11
114,-0.0307,-6.998,6.8916,29.0833,4.1641,-26.9333,241.375,45.7031,-0.1875,2018/12/9 10:11
115,-0.0295,-6.9989,6.8868,28.7659,3.1036,-27.1973,241.375,45.7031,-0.1875,2018/12/9 10:11
116,-0.0311,-6.9941,6.8896,28.5599,3.3234,-27.4307,241.375,45.7031,-0.1875,2018/12/9 10:11
117,-0.0359,-6.9977,6.8852,29.0054,3.1616,-26.329,241.375,45.7031,-0.1875,2018/12/9 10:11
118,-0.0287,-6.9977,6.8884,29.0833,3.0548,-27.3209,241.375,45.7031,-0.1875,2018/12/9 10:11
119,-0.0311,-6.9965,6.8856,29.4281,2.7695,-26.5472,241.375,45.7031,-0.1875,2018/12/9 10:11
120,-0.0275,-6.996,6.8872,28.7766,3.476,-27.0645,241.375,45.7031,-0.1875,2018/12/9 10:11
121,-0.0311,-6.9973,6.8888,28.3493,3.064,-26.6296,241.375,45.7031,-0.1875,2018/12/9 10:11
122,-0.0267,-6.9993,6.8868,29.0741,3.2593,-26.1948,241.375,45.7031,-0.1875,2018/12/9 10:11
123,-0.0271,-7.0004,6.8912,28.8132,3.5614,-26.6785,241.375,45.7031,-0.1875,2018/12/9 10:11
124,-0.0259,-7.0028,6.8884,29.0878,3.006,-27.2568,241.375,45.7031,-0.1875,2018/12/9 10:11
125,-0.0275,-6.9993,6.8904,28.5248,3.5477,-27.3117,241.375,45.7031,-0.1875,2018/12/9 10:11
126,-0.0323,-6.9953,6.8872,29.5395,2.9419,-27.1072,241.375,45.7031,-0.1875,2018/12/9 10:11
127,-0.0235,-7.0036,6.8912,28.6621,2.9861,-27.0569,241.375,45.7031,-0.1875,2018/12/9 10:11
128,-0.0359,-7.0016,6.8876,28.8147,3.0411,-26.9409,241.375,45.7031,-0.1875,2018/12/9 10:11
129,-0.0279,-6.9945,6.8908,28.6423,3.862,-27.5757,241.375,45.7031,-0.1875,2018/12/9 10:11
130,-0.0299,-6.9973,6.8896,29.2526,3.8696,-26.9638,241.375,45.7031,-0.1875,2018/12/9 10:11
131,-0.0291,-6.9953,6.8848,28.5965,3.595,-27.1347,241.375,45.7031,-0.1875,2018/12/9 10:11
132,-0.0271,-6.9993,6.884,28.2944,3.3615,-27.5208,241.375,45.7031,-0.1875,2018/12/9 10:11
133,-0.0283,-6.9965,6.8884,28.3844,2.6077,-27.1851,241.375,45.7031,-0.1875,2018/12/9 10:11
134,-0.0279,-6.9953,6.8884,28.9017,3.3936,-26.886,241.375,45.7031,-0.1875,2018/12/9 10:11
135,-0.0291,-6.996,6.8888,28.6972,3.0594,-27.002,241.375,45.7031,-0.1875,2018/12/9 10:11
136,-0.0323,-6.9929,6.8876,29.0772,3.5812,-27.89,241.375,45.7031,-0.1875,2018/12/9 10:11
137,-0.0311,-6.9969,6.8892,28.7796,3.688,-27.2263,241.375,45.7031,-0.1875,2018/12/9 10:11
138,-0.0311,-6.9965,6.8904,28.4653,2.977,-27.4399,241.375,45.7031,-0.1875,2018/12/9 10:11
139,-0.0275,-6.9989,6.888,28.3615,3.3493,-27.4094,241.375,45.7031,-0.1875,2018/12/9 10:11
140,-0.0283,-6.9937,6.886,28.9383,2.8366,-27.3972,241.375,45.7031,-0.1875,2018/12/9 10:11
141,-0.0259,-6.9969,6.884,28.9368,3.8834,-27.9327,241.375,45.7031,-0.1875,2018/12/9 10:11
142,-0.0331,-6.9984,6.8884,29.0146,3.3096,-26.9714,241.375,45.7031,-0.1875,2018/12/9 10:11
143,-0.0251,-7.0008,6.8932,28.6758,3.2776,-27.5208,241.375,45.7031,-0.1875,2018/12/9 10:11
144,-0.0295,-6.996,6.8844,29.0253,3.1952,-27.5497,241.375,45.7031,-0.1875,2018/12/9 10:11
145,-0.0303,-6.9984,6.8896,29.071,3.154,-27.2675,241.375,45.7031,-0.1875,2018/12/9 10:11
146,-0.0283,-6.9909,6.888,28.9459,2.916,-27.2873,241.375,45.7031,-0.1875,2018/12/9 10:11
147,-0.0263,-7.0036,6.8924,28.682,3.476,-26.7166,241.375,45.7031,-0.1875,2018/12/9 10:11
148,-0.0267,-6.996,6.8912,28.9932,3.1876,-27.2507,241.375,45.7031,-0.1875,2018/12/9 10:11
149,-0.0311,-7.0016,6.8896,28.5751,2.9251,-27.4414,241.375,45.7031,-0.1875,2018/12/9 10:11
150,-0.0259,-6.9929,6.8932,28.125,3.5629,-27.1057,241.375,45.7031,-0.1875,2018/12/9 10:11
151,-0.0307,-6.9993,6.89,28.8895,3.0548,-27.6962,241.375,45.7031,-0.1875,2018/12/9 10:11
152,-0.0311,-6.9977,6.8844,28.8483,2.7496,-26.8921,241.375,45.7031,-0.1875,2018/12/9 10:11
153,-0.0335,-6.996,6.8884,28.5919,2.3758,-27.3148,241.375,45.7031,-0.1875,2018/12/9 10:11
154,-0.0247,-6.9973,6.8884,29.0543,3.4805,-27.0889,241.375,45.7031,-0.1875,2018/12/9 10:11
155,-0.0291,-6.9996,6.8868,29.6234,4.1336,-27.0783,241.375,45.7031,-0.1875,2018/12/9 10:11
156,-0.0323,-6.9989,6.8852,28.7949,3.6926,-26.6541,241.375,45.7031,-0.1875,2018/12/9 10:11
157,-0.0299,-6.9957,6.8904,29.4464,3.45,-27.7939,241.375,45.7031,-0.1875,2018/12/9 10:11
158,-0.0227,-6.9937,6.8912,29.1336,3.1189,-26.9363,241.375,45.7031,-0.1875,2018/12/9 10:11
159,-0.0239,-6.9973,6.8856,29.1428,2.9602,-26.4023,241.375,45.7031,-0.1875,2018/12/9 10:11
160,-0.0231,-6.9909,6.8896,29.0634,3.3203,-27.6123,241.375,45.7031,-0.1875,2018/12/9 10:11
161,-0.0271,-6.9929,6.8896,28.3279,3.3569,-27.507,241.375,45.7031,-0.1875,2018/12/9 10:11
162,-0.0299,-6.9945,6.8872,28.2745,2.6855,-26.6968,241.375,45.7031,-0.1875,2018/12/9 10:11
163,-0.0291,-6.9957,6.8884,28.2303,3.1631,-27.2766,241.375,45.7031,-0.1875,2018/12/9 10:11
164,-0.0283,-7.002,6.8884,28.4454,4.1138,-27.507,241.375,45.7031,-0.1875,2018/12/9 10:11
165,-0.0315,-7.0028,6.8896,28.9642,3.7186,-27.0264,241.375,45.7031,-0.1875,2018/12/9 10:11
166,-0.0275,-7,6.8876,28.3783,3.5126,-27.4384,241.375,45.7031,-0.1875,2018/12/9 10:11
167,-0.0255,-6.9989,6.8864,28.6026,3.3066,-26.619,241.375,45.7031,-0.1875,2018/12/9 10:11
168,-0.0267,-6.9989,6.8876,28.5904,3.8742,-27.2369,241.375,45.7031,-0.1875,2018/12/9 10:12
169,-0.0315,-7.0036,6.8848,29.3762,3.1967,-27.1683,241.375,45.7031,-0.1875,2018/12/9 10:12
170,-0.0279,-6.9989,6.886,28.8391,3.0136,-27.5909,241.375,45.7031,-0.1875,2018/12/9 10:12
171,-0.0319,-6.9933,6.882,28.2852,3.157,-27.1805,241.375,45.7031,-0.1875,2018/12/9 10:12
172,-0.0323,-6.9937,6.8888,28.7643,3.9185,-26.8677,241.375,45.7031,-0.1875,2018/12/9 10:12
173,-0.0259,-6.9965,6.8824,28.6011,3.4256,-26.5259,241.375,45.7031,-0.1875,2018/12/9 10:12
174,-0.0291,-6.9965,6.886,28.8162,2.8732,-27.6062,241.375,45.7031,-0.1875,2018/12/9 10:12
175,-0.0287,-6.9977,6.8884,28.5568,3.1464,-26.8784,241.375,45.7031,-0.1875,2018/12/9 10:12
176,-0.0351,-6.998,6.8844,28.1357,3.093,-27.5696,241.375,45.7031,-0.1875,2018/12/9 10:12
177,-0.0295,-7.0008,6.8884,28.2211,3.2959,-27.005,241.375,45.7031,-0.1875,2018/12/9 10:12
178,-0.0331,-6.9945,6.8912,28.1799,3.0975,-27.4658,241.375,45.7031,-0.1875,2018/12/9 10:12
179,-0.0283,-6.9977,6.882,28.5294,3.4988,-27.0309,241.375,45.7031,-0.1875,2018/12/9 10:12
180,-0.0299,-7.0044,6.8912,29.0131,3.5538,-26.6052,241.375,45.7031,-0.1875,2018/12/9 10:12
average,-0.029122222,-6.997071667,6.887888889,28.72262389,3.249459444,-27.14964722,241.375,45.69712,-0.18386,
