Index,A0,A1,A2,M0,M1,M2,O0,O1,O2,Time
99,-0.004,-7.0013,6.884,28.4699,25.853,-4.1199,299.3594,45.4688,0.0781,2018/12/9 10:13
100,-0.0048,-6.9973,6.8932,28.5095,25.7385,-4.0466,299.3594,45.4688,0.0781,2018/12/9 10:13
101,0,-6.9973,6.8864,27.7985,26.1963,-4.4373,299.3594,45.4688,0.0781,2018/12/9 10:13
102,-0.0028,-7.0013,6.8852,28.1097,26.3168,-4.8431,299.3594,45.4688,0.0938,2018/12/9 10:13
103,-0.0012,-7.0004,6.8904,28.3585,26.0101,-4.2603,299.3594,45.4688,0.0938,2018/12/9 10:13
104,-0.002,-7.0024,6.8856,28.7262,26.2161,-4.1122,299.3594,45.4688,0.0938,2018/12/9 10:13
105,-0.0048,-7.0028,6.884,27.8442,26.2787,-4.2587,299.3594,45.4688,0.0938,2018/12/9 10:13
106,-0.0028,-6.9993,6.886,28.3295,26.4526,-4.9149,299.3594,45.4688,0.0938,2018/12/9 10:13
107,-0.0072,-7.0013,6.8868,28.1982,25.6409,-3.7888,299.3594,45.4688,0.0938,2018/12/9 10:13
108,-0.0008,-6.998,6.8856,28.3676,26.091,-4.007,299.3594,45.4688,0.0938,2018/12/9 10:13
109,-0.0008,-6.9984,6.888,27.6459,26.0696,-4.2572,299.3594,45.4688,0.0938,2018/12/9 10:13
110,-0.0004,-6.9949,6.8872,28.5843,26.2207,-4.4495,299.3594,45.4688,0.0938,2018/12/9 10:13
111,-0.0032,-6.996,6.8876,27.6474,26.294,-3.7216,299.3594,45.4688,0.0938,2018/12/9 10:13
112,-0.0079,-6.996,6.8888,28.2791,25.9232,-4.2862,299.3594,45.4688,0.0938,2018/12/9 10:13
113,-0.0076,-6.9953,6.8816,28.4348,26.1246,-3.8986,299.3594,45.4688,0.0938,2018/12/9 10:13
114,-0.004,-6.9989,6.8856,27.7481,26.1993,-5.0552,299.3594,45.4688,0.0938,2018/12/9 10:13
115,-0.0068,-7.0056,6.884,27.9282,25.7568,-4.0588,299.3594,45.4688,0.0938,2018/12/9 10:13
116,-0.0008,-6.9996,6.8896,27.6779,26.6022,-4.2343,299.3594,45.4688,0.0938,2018/12/9 10:13
117,-0.0008,-7.0012,6.8844,28.1464,26.5717,-4.0451,299.3594,45.4688,0.0938,2018/12/9 10:13
118,-0.0079,-6.9949,6.8908,27.9556,26.1337,-5.1636,299.3594,45.4688,0.0938,2018/12/9 10:13
119,-0.0056,-7.0016,6.8856,27.9816,25.8408,-4.5685,299.3594,45.4688,0.0938,2018/12/9 10:13
120,0,-6.9973,6.886,28.363,25.8514,-4.7318,299.3594,45.4688,0.0938,2018/12/9 10:13
121,-0.0068,-6.9984,6.8864,27.7924,26.5686,-4.4525,299.3594,45.4688,0.0938,2018/12/9 10:13
122,-0.006,-7.0028,6.8872,28.624,26.7517,-3.9017,299.3594,45.4688,0.0938,2018/12/9 10:13
123,-0.0004,-6.9945,6.8824,28.093,26.3107,-3.3813,299.3594,45.4688,0.0938,2018/12/9 10:13
124,-0.0008,-7.0032,6.8864,28.1357,26.0895,-4.5105,299.3594,45.4688,0.0938,2018/12/9 10:13
125,-0.0036,-7.0024,6.8884,28.1662,26.4496,-4.4617,299.3594,45.4688,0.0938,2018/12/9 10:13
126,-0.0064,-7.0004,6.8876,28.7048,25.4776,-4.3381,299.375,45.4688,0.0938,2018/12/9 10:13
127,-0.0048,-7.0032,6.8852,28.1647,25.9277,-4.0848,299.375,45.4688,0.0938,2018/12/9 10:13
128,-0.0083,-6.9949,6.884,28.569,26.2405,-5.0629,299.375,45.4688,0.0938,2018/12/9 10:13
129,-0.0008,-7.0008,6.8828,28.186,25.9674,-4.4235,299.375,45.4688,0.0938,2018/12/9 10:13
130,-0.0048,-7.0016,6.888,28.3157,25.8606,-3.6987,299.375,45.4688,0.0938,2018/12/9 10:13
131,-0.0028,-6.9996,6.8876,27.861,25.8423,-4.48,299.375,45.4688,0.0938,2018/12/9 10:13
132,-0.0092,-7.0013,6.8836,28.0548,25.6287,-3.978,299.375,45.4688,0.0938,2018/12/9 10:13
133,0,-6.9993,6.8884,28.0731,25.9384,-4.2923,299.375,45.4688,0.0938,2018/12/9 10:13
134,-0.0008,-7.002,6.886,27.7969,26.3321,-4.6127,299.375,45.4688,0.0938,2018/12/9 10:13
135,-0.0068,-7.0016,6.8816,28.3371,26.1643,-3.2928,299.375,45.4688,0.0938,2018/12/9 10:13
136,-0.006,-6.9984,6.8864,27.7206,25.7065,-4.4022,299.375,45.4688,0.0938,2018/12/9 10:13
137,-0.0012,-6.9993,6.8868,28.3814,25.9888,-4.3762,299.375,45.4688,0.0938,2018/12/9 10:13
138,-0.0032,-7.0036,6.8864,27.9373,26.1871,-4.4037,299.375,45.4688,0.0938,2018/12/9 10:13
139,-0.006,-7.0004,6.8872,28.215,26.3443,-4.2786,299.375,45.4688,0.0938,2018/12/9 10:13
140,-0.004,-7.0016,6.89,28.508,26.355,-3.9719,299.375,45.4688,0.0938,2018/12/9 10:13
141,-0.0088,-6.998,6.8896,28.5858,26.2131,-3.7521,299.375,45.4688,0.0938,2018/12/9 10:13
142,-0.0076,-7,6.8892,28.682,25.6104,-3.4912,299.375,45.4688,0.0938,2018/12/9 10:13
143,-0.0072,-7.0064,6.888,28.3325,26.3626,-4.3259,299.375,45.4688,0.0938,2018/12/9 10:13
144,-0.0044,-7.002,6.886,28.0884,27.0309,-4.715,299.375,45.4688,0.0938,2018/12/9 10:13
145,-0.0068,-6.996,6.8844,28.0029,25.8148,-4.1245,299.375,45.4688,0.0938,2018/12/9 10:13
146,-0.0064,-7.002,6.8852,27.655,25.9338,-4.6036,299.375,45.4688,0.0938,2018/12/9 10:13
147,0,-7.006,6.8856,28.2181,25.9537,-3.9139,299.375,45.4688,0.0938,2018/12/9 10:13
148,-0.0032,-6.9996,6.8864,28.2044,26.5335,-4.2969,299.375,45.4688,0.0938,2018/12/9 10:13
149,-0.0028,-7.0036,6.8832,28.5751,25.8682,-4.1687,299.375,45.4688,0.0938,2018/12/9 10:13
150,-0.0036,-6.9957,6.8864,28.0151,26.4755,-4.2923,299.375,45.4688,0.0938,2018/12/9 10:13
151,-0.0016,-7.0013,6.8876,28.3966,26.1658,-3.8315,299.375,45.4688,0.0938,2018/12/9 10:13
152,-0.0012,-6.9984,6.884,28.3936,26.889,-4.538,299.375,45.4688,0.0938,2018/12/9 10:13
153,-0.0123,-7.0016,6.886,28.7003,26.6235,-4.2297,299.375,45.4688,0.0938,2018/12/9 10:13
154,-0.0016,-7.004,6.8872,28.9398,26.2802,-4.277,299.375,45.4688,0.0938,2018/12/9 10:13
155,-0.0056,-7.0013,6.886,28.891,25.7095,-4.66,299.375,45.4688,0.1094,2018/12/9 10:13
156,-0.0024,-6.9973,6.8884,29.0833,26.9501,-3.7628,299.375,45.4688,0.1094,2018/12/9 10:13
157,-0.004,-7.0028,6.8828,27.6672,26.0422,-4.8004,299.375,45.4688,0.0938,2018/12/9 10:13
158,-0.0044,-6.9993,6.8876,27.8549,26.3351,-4.2297,299.375,45.4688,0.0938,2018/12/9 10:13
159,-0.0044,-7.002,6.888,27.626,26.4877,-4.1351,299.375,45.4688,0.0938,2018/12/9 10:13
160,-0.0008,-7.0016,6.884,28.2135,26.294,-4.1916,299.375,45.4688,0.0938,2018/12/9 10:13
161,-0.0048,-6.9965,6.8892,28.1647,25.6653,-3.9017,299.375,45.4688,0.0938,2018/12/9 10:13
162,-0.0044,-7.0008,6.8856,28.5431,26.3641,-3.7888,299.375,45.4688,0.0938,2018/12/9 10:13
163,-0.0032,-7.0013,6.886,28.1174,25.9155,-4.5715,299.375,45.4688,0.0938,2018/12/9 10:13
164,-0.0036,-7.004,6.8832,27.7573,25.8926,-5.0598,299.375,45.4688,0.0938,2018/12/9 10:13
165,-0.0056,-7.0036,6.8856,27.6077,25.5615,-4.567,299.375,45.4688,0.0938,2018/12/9 10:13
166,-0.0076,-7.0008,6.886,28.1921,26.7471,-4.2526,299.375,45.4688,0.0938,2018/12/9 10:13
167,-0.0064,-6.9996,6.8856,27.3544,26.4298,-4.892,299.375,45.4688,0.1094,2018/12/9 10:13
168,-0.0099,-7.0024,6.8852,28.3981,25.9125,-4.3289,299.375,45.4688,0.1094,2018/12/9 10:13
169,-0.0099,-7.0008,6.886,29.3091,26.1536,-4.1687,299.375,45.4688,0.1094,2018/12/9 10:13
170,-0.0036,-7.0048,6.888,27.9907,26.3016,-3.7292,299.375,45.4688,0.1094,2018/12/9 10:13
171,-0.0068,-6.9993,6.8848,28.1006,26.7899,-4.2862,299.375,45.4688,0.1094,2018/12/9 10:13
172,-0.0044,-7.008,6.8872,28.4882,26.1505,-3.8879,299.375,45.4688,0.1094,2018/12/9 10:13
173,-0.0048,-6.9989,6.8852,28.3905,26.5122,-4.3808,299.375,45.4688,0.1094,2018/12/9 10:13
174,-0.006,-7.002,6.8848,28.801,26.3489,-3.4424,299.3906,45.4688,0.1094,2018/12/9 10:13
175,0.0024,-7.0008,6.8856,28.4302,26.4999,-4.5105,299.3906,45.4688,0.1094,2018/12/9 10:13
176,-0.0012,-7.0088,6.884,27.6947,26.3245,-3.9566,299.3906,45.4688,0.1094,2018/12/9 10:13
177,-0.0032,-6.9996,6.8908,28.4622,26.5213,-3.7842,299.3906,45.4688,0.1094,2018/12/9 10:13
178,-0.002,-6.9996,6.8888,29.3564,26.3214,-3.7811,299.3906,45.4688,0.1094,2018/12/9 10:13
179,-0.0036,-7.0028,6.8908,28.656,25.8896,-4.5868,299.3906,45.4688,0.1094,2018/12/9 10:13
180,-0.0028,-6.9965,6.884,28.4561,26.1459,-3.627,299.3906,45.4688,0.1094,2018/12/9 10:13
181,-0.0048,-6.9969,6.8832,27.8885,25.8362,-3.7399,299.3906,45.4688,0.1094,2018/12/9 10:13
182,-0.0032,-7.0084,6.8896,28.1555,25.6531,-4.0497,299.3906,45.4688,0.1094,2018/12/9 10:13
average,-0.003830769,-7.000542308,6.88649011,28.24980824,26.12967363,-4.277382418,299.3528582,45.4688,0.082258791,
